PacketCounter, SampleTimeFine, Acc_X, Acc_Y, Acc_Z, FreeAcc_X, FreeAcc_Y, FreeAcc_Z, Gyr_X, Gyr_Y, Gyr_Z, Mag_X, Mag_Y, Mag_Z, VelInc_X, VelInc_Y, VelInc_Z, OriInc_q0, OriInc_q1, OriInc_q2, OriInc_q3, Roll, Pitch, Yaw, Latitude, Longitude, Altitude, Vel_X, Vel_Y, Vel_Z
31570, , 9.398749, -0.226110, -3.162466, 0.000000, 0.000000, 0.106425, 0.052289, 0.025106, 0.009380, -0.677246, -0.437256, 0.316895, 0.093984, -0.002248, -0.031637, 1.000000, 0.000261, 0.000126, 0.000047, -175.934873, -71.351901, -84.465743, , , 0.000000, , , 
31571, , 9.397473, -0.234423, -2.933043, 0.052845, -0.286223, 0.030355, 0.028718, 0.039086, 0.011023, -0.675049, -0.437256, 0.321045, 0.093969, -0.002335, -0.029349, 1.000000, 0.000144, 0.000195, 0.000055, -175.959470, -70.940292, -85.107162, , , 0.000000, , , 
31572, , 9.416506, -0.196618, -2.762737, 0.039822, -0.454065, -0.007882, -0.017813, 0.027593, 0.014197, -0.679443, -0.437256, 0.318848, 0.094161, -0.001962, -0.027640, 1.000000, -0.000089, 0.000138, 0.000071, -175.942949, -70.955488, -85.135438, , , 0.000000, , , 
31573, , 9.432051, -0.254806, -2.759538, 0.097629, -0.451367, 0.007206, -0.056414, 0.015992, 0.014010, -0.679443, -0.437256, 0.314697, 0.094318, -0.002549, -0.027602, 1.000000, -0.000282, 0.000080, 0.000070, -175.950190, -70.963863, -85.161722, , , 0.000000, , , 
31574, , 9.443606, -0.265173, -2.913569, 0.085160, -0.308118, 0.068542, -0.066743, 0.019955, 0.016676, -0.681641, -0.435059, 0.318848, 0.094433, -0.002654, -0.029144, 1.000000, -0.000334, 0.000100, 0.000083, -175.958461, -70.974594, -85.193425, , , 0.000000, , , 
31575, , 9.410765, -0.318878, -3.105118, 0.108405, -0.107610, 0.101071, -0.047850, 0.038688, 0.017473, -0.677246, -0.441650, 0.314941, 0.094102, -0.003188, -0.031069, 1.000000, -0.000239, 0.000193, 0.000087, -175.951847, -70.997175, -85.229360, , , 0.000000, , , 
31576, , 9.378699, -0.327857, -3.099076, 0.116280, -0.097376, 0.069051, -0.011370, 0.049133, 0.010592, -0.679443, -0.435059, 0.310547, 0.093780, -0.003275, -0.031014, 1.000000, -0.000057, 0.000246, 0.000053, -175.934982, -71.024827, -85.254084, , , 0.000000, , , 
31577, , 9.328991, -0.331442, -3.063693, 0.121626, -0.109097, 0.010726, 0.022621, 0.045440, 0.013603, -0.677246, -0.437256, 0.318848, 0.093283, -0.003305, -0.030658, 1.000000, 0.000113, 0.000227, 0.000068, -175.891952, -71.051907, -85.285650, , , 0.000000, , , 
31578, , 9.295523, -0.248040, -2.975743, 0.048769, -0.188759, -0.051268, 0.041722, 0.044858, 0.007877, -0.679443, -0.437256, 0.318848, 0.092949, -0.002471, -0.029779, 1.000000, 0.000209, 0.000224, 0.000039, -175.849532, -71.077217, -85.305224, , , 0.000000, , , 
31579, , 9.291101, -0.158564, -2.974435, -0.042104, -0.197533, -0.057885, 0.032961, 0.041543, 0.003786, -0.679443, -0.435059, 0.316650, 0.092905, -0.001579, -0.029764, 1.000000, 0.000165, 0.000208, 0.000019, -175.815742, -71.103489, -85.320583, , , 0.000000, , , 
31580, , 9.290040, -0.160981, -3.013336, -0.047059, -0.157193, -0.046213, 0.002449, 0.029065, 0.005973, -0.679443, -0.439453, 0.314697, 0.092896, -0.001607, -0.030147, 1.000000, 0.000012, 0.000145, 0.000030, -175.800805, -71.119848, -85.334887, , , 0.000000, , , 
31581, , 9.314909, -0.186037, -3.011471, -0.022258, -0.160246, -0.022646, -0.018336, 0.019121, 0.007521, -0.677490, -0.432861, 0.312500, 0.093146, -0.001860, -0.030123, 1.000000, -0.000092, 0.000096, 0.000038, -175.794500, -71.134595, -85.352441, , , 0.000000, , , 
31582, , 9.301293, -0.272140, -3.020174, 0.061037, -0.132924, -0.030654, -0.033708, 0.020793, 0.006487, -0.681641, -0.437256, 0.314697, 0.093010, -0.002723, -0.030211, 1.000000, -0.000169, 0.000104, 0.000032, -175.800405, -71.146204, -85.366610, , , 0.000000, , , 
31583, , 9.290637, -0.306485, -3.058809, 0.088729, -0.085161, -0.027440, -0.035297, 0.024526, 0.009622, -0.679443, -0.437256, 0.318848, 0.092903, -0.003066, -0.030599, 1.000000, -0.000176, 0.000123, 0.000048, -175.799404, -71.165393, -85.388799, , , 0.000000, , , 
31584, , 9.317681, -0.352056, -3.113023, 0.126351, -0.034205, 0.016702, -0.016378, 0.021109, 0.001682, -0.681641, -0.430908, 0.314453, 0.093174, -0.003522, -0.031140, 1.000000, -0.000082, 0.000106, 0.000008, -175.803372, -71.177384, -85.394522, , , 0.000000, , , 
31585, , 9.353805, -0.341970, -3.070721, 0.123018, -0.083729, 0.037074, 0.007913, 0.022088, -0.001734, -0.679443, -0.437256, 0.314697, 0.093535, -0.003419, -0.030718, 1.000000, 0.000040, 0.000110, -0.000009, -175.793171, -71.196327, -85.399860, , , 0.000000, , , 
31586, , 9.382823, -0.364167, -2.984246, 0.157890, -0.168160, 0.037312, 0.016052, 0.028353, 0.000772, -0.683838, -0.437256, 0.318848, 0.093824, -0.003639, -0.029856, 1.000000, 0.000080, 0.000142, 0.000004, -175.779171, -71.212495, -85.404934, , , 0.000000, , , 
31587, , 9.370764, -0.305307, -2.940638, 0.104327, -0.209940, 0.010592, 0.010210, 0.026123, 0.000425, -0.683594, -0.441650, 0.312744, 0.093704, -0.003051, -0.029419, 1.000000, 0.000051, 0.000131, 0.000002, -175.758263, -71.235301, -85.419623, , , 0.000000, , , 
31588, , 9.303277, -0.251179, -2.951146, 0.047064, -0.184358, -0.051175, -0.019295, 0.019967, 0.005084, -0.677246, -0.435059, 0.314697, 0.093030, -0.002512, -0.029521, 1.000000, -0.000096, 0.000100, 0.000025, -175.758274, -71.246495, -85.431286, , , 0.000000, , , 
31589, , 9.288451, -0.288212, -3.074785, 0.064159, -0.055102, -0.024658, -0.044754, 0.013394, 0.007375, -0.681641, -0.439453, 0.318848, 0.092883, -0.002886, -0.030753, 1.000000, -0.000224, 0.000067, 0.000037, -175.756435, -71.264401, -85.458850, , , 0.000000, , , 
31590, , 9.299465, -0.348531, -3.157613, 0.112042, 0.028334, 0.013741, -0.020088, -0.002177, 0.006814, -0.673096, -0.433105, 0.312500, 0.092995, -0.003485, -0.031575, 1.000000, -0.000100, -0.000011, 0.000034, -175.756738, -71.262869, -85.470683, , , 0.000000, , , 
31591, , 9.318201, -0.404022, -3.072533, 0.178673, -0.047918, 0.005579, 0.016937, -0.009018, 0.001457, -0.683838, -0.437256, 0.314697, 0.093183, -0.004037, -0.030721, 1.000000, 0.000085, -0.000045, 0.000007, -175.728540, -71.268041, -85.488196, , , 0.000000, , , 
31592, , 9.353307, -0.372559, -2.934133, 0.168050, -0.193539, -0.006230, 0.051841, 0.005143, -0.002216, -0.681641, -0.437256, 0.312500, 0.093532, -0.003719, -0.029345, 1.000000, 0.000259, 0.000026, -0.000011, -175.701923, -71.271074, -85.484936, , , 0.000000, , , 
31593, , 9.356301, -0.299666, -2.864984, 0.103383, -0.267056, -0.027172, 0.056775, 0.015380, -0.004225, -0.679443, -0.435059, 0.316650, 0.093561, -0.002991, -0.028658, 1.000000, 0.000284, 0.000077, -0.000021, -175.649143, -71.292658, -85.503755, , , 0.000000, , , 
31594, , 9.393072, -0.240728, -2.895485, 0.040074, -0.257746, 0.016023, 0.046892, 0.013572, -0.002207, -0.677246, -0.439453, 0.314697, 0.093929, -0.002402, -0.028962, 1.000000, 0.000234, 0.000068, -0.000011, -175.624247, -71.300511, -85.501674, , , 0.000000, , , 
31595, , 9.409866, -0.176462, -2.939835, -0.032239, -0.227688, 0.044618, 0.027899, 0.006336, -0.005136, -0.675049, -0.439453, 0.310547, 0.094098, -0.001763, -0.029402, 1.000000, 0.000139, 0.000032, -0.000026, -175.589765, -71.320496, -85.518184, , , 0.000000, , , 
31596, , 9.432272, -0.202638, -2.981515, -0.012255, -0.191054, 0.079815, -0.007862, 0.010886, -0.000146, -0.683594, -0.439453, 0.312744, 0.094321, -0.002028, -0.029820, 1.000000, -0.000039, 0.000054, -0.000001, -175.593100, -71.326721, -85.519419, , , 0.000000, , , 
31597, , 9.451889, -0.279898, -2.992583, 0.061682, -0.170761, 0.103922, -0.018669, 0.017076, -0.000501, -0.677490, -0.430908, 0.314453, 0.094516, -0.002802, -0.029934, 1.000000, -0.000093, 0.000085, -0.000003, -175.580570, -71.355440, -85.542106, , , 0.000000, , , 
31598, , 9.405471, -0.301544, -2.973845, 0.084824, -0.168480, 0.054530, 0.001585, 0.018476, -0.001531, -0.679443, -0.437256, 0.312500, 0.094052, -0.003016, -0.029747, 1.000000, 0.000008, 0.000092, -0.000008, -175.579860, -71.366069, -85.541904, , , 0.000000, , , 
31599, , 9.359043, -0.323729, -2.955080, 0.106360, -0.162706, 0.005215, 0.026514, 0.016509, -0.003320, -0.681641, -0.432861, 0.314697, 0.093588, -0.003235, -0.029559, 1.000000, 0.000133, 0.000083, -0.000017, -175.543758, -71.396695, -85.560455, , , 0.000000, , , 
31600, , 9.339672, -0.319175, -2.966916, 0.099028, -0.144625, -0.009462, 0.028607, 0.014161, -0.007004, -0.679443, -0.437256, 0.308350, 0.093395, -0.003191, -0.029676, 1.000000, 0.000143, 0.000071, -0.000035, -175.537384, -71.405103, -85.549890, , , 0.000000, , , 
31601, , 9.310903, -0.347635, -2.977682, 0.122694, -0.116215, -0.032514, 0.030494, 0.005375, -0.009364, -0.681396, -0.441650, 0.310547, 0.093108, -0.003476, -0.029780, 1.000000, 0.000152, 0.000027, -0.000047, -175.506704, -71.432007, -85.560719, , , 0.000000, , , 
31602, , 9.348851, -0.359095, -2.992400, 0.132384, -0.111993, 0.008430, 0.055301, 0.007744, -0.013303, -0.681641, -0.437256, 0.314697, 0.093487, -0.003589, -0.029929, 1.000000, 0.000277, 0.000039, -0.000067, -175.496586, -71.437043, -85.537974, , , 0.000000, , , 
31603, , 9.334251, -0.301789, -2.992717, 0.072338, -0.110655, -0.006659, 0.070559, 0.010413, -0.014395, -0.681641, -0.435059, 0.308350, 0.093341, -0.003014, -0.029933, 1.000000, 0.000353, 0.000052, -0.000072, -175.443783, -71.468607, -85.548904, , , 0.000000, , , 
31604, , 9.447962, -0.240665, -2.914258, 0.025661, -0.228289, 0.074781, 0.074148, 0.012174, -0.012576, -0.681641, -0.432861, 0.312500, 0.094478, -0.002402, -0.029149, 1.000000, 0.000371, 0.000061, -0.000063, -175.421081, -71.476157, -85.528055, , , 0.000000, , , 
31605, , 9.485855, -0.229512, -2.829695, 0.025555, -0.314791, 0.083855, 0.049627, 0.027009, -0.013461, -0.684082, -0.428711, 0.314453, 0.094855, -0.002294, -0.028310, 1.000000, 0.000248, 0.000135, -0.000067, -175.379441, -71.518496, -85.538422, , , 0.000000, , , 
31606, , 9.496114, -0.196110, -2.827919, -0.007302, -0.321239, 0.092287, 0.007928, 0.044356, -0.007362, -0.677246, -0.437256, 0.316895, 0.094955, -0.001963, -0.028300, 1.000000, 0.000040, 0.000222, -0.000037, -175.381314, -71.544209, -85.531676, , , 0.000000, , , 
31607, , 9.437438, -0.253564, -2.889172, 0.036524, -0.226640, 0.057679, -0.024773, 0.049303, -0.007219, -0.683838, -0.435059, 0.310547, 0.094367, -0.002543, -0.028915, 1.000000, -0.000124, 0.000247, -0.000036, -175.366817, -71.603741, -85.556381, , , 0.000000, , , 
31608, , 9.414614, -0.323457, -3.008351, 0.087297, -0.092581, 0.075365, -0.025968, 0.040100, -0.004770, -0.681396, -0.441650, 0.316895, 0.094140, -0.003241, -0.030102, 1.000000, -0.000130, 0.000201, -0.000024, -175.384211, -71.626893, -85.553734, , , 0.000000, , , 
31609, , 9.410974, -0.375831, -3.016518, 0.135359, -0.066204, 0.075909, 0.013582, 0.040165, -0.005652, -0.683838, -0.435059, 0.312500, 0.094104, -0.003759, -0.030184, 1.000000, 0.000068, 0.000201, -0.000028, -175.344612, -71.683165, -85.585882, , , 0.000000, , , 
31610, , 9.356564, -0.358326, -2.968289, 0.123363, -0.092844, 0.008748, 0.030800, 0.044772, -0.005403, -0.677246, -0.439453, 0.312744, 0.093559, -0.003581, -0.029704, 1.000000, 0.000154, 0.000224, -0.000027, -175.329901, -71.709017, -85.582797, , , 0.000000, , , 
31611, , 9.246542, -0.323303, -2.875466, 0.097045, -0.141255, -0.125480, 0.044641, 0.050505, -0.011908, -0.681641, -0.439453, 0.312744, 0.092458, -0.003232, -0.028779, 1.000000, 0.000223, 0.000253, -0.000060, -175.280903, -71.768243, -85.604203, , , 0.000000, , , 
31612, , 9.174905, -0.322461, -2.896213, 0.090369, -0.095095, -0.187008, 0.065021, 0.040478, -0.017946, -0.679443, -0.439453, 0.316895, 0.091743, -0.003223, -0.028982, 1.000000, 0.000325, 0.000202, -0.000090, -175.268912, -71.792236, -85.577616, , , 0.000000, , , 
31613, , 9.322838, -0.274897, -2.916079, 0.040620, -0.122482, -0.041416, 0.069669, 0.007731, -0.020300, -0.679443, -0.437256, 0.310547, 0.093227, -0.002748, -0.029165, 1.000000, 0.000348, 0.000039, -0.000102, -175.220355, -71.827886, -85.584204, , , 0.000000, , , 
31614, , 9.673912, -0.244953, -2.888758, 0.023753, -0.260700, 0.282905, 0.063080, 0.012768, -0.024432, -0.681641, -0.435059, 0.318848, 0.096737, -0.002452, -0.028895, 1.000000, 0.000315, 0.000064, -0.000122, -175.224877, -71.836359, -85.541415, , , 0.000000, , , 
31615, , 9.883657, -0.088173, -2.912641, -0.132536, -0.316928, 0.485852, 0.020995, 0.094664, -0.014614, -0.677490, -0.432861, 0.316650, 0.098823, -0.000886, -0.029173, 1.000000, 0.000105, 0.000473, -0.000073, -175.185015, -71.922341, -85.565633, , , 0.000000, , , 
31616, , 9.894185, -0.007439, -3.059613, -0.235797, -0.182568, 0.539474, -0.022903, 0.144519, -0.009119, -0.683838, -0.430664, 0.308350, 0.098920, -0.000082, -0.030668, 1.000000, -0.000115, 0.000723, -0.000046, -175.192806, -72.005295, -85.571238, , , 0.000000, , , 
31617, , 9.761859, -0.019322, -3.337838, -0.273344, 0.139661, 0.499499, -0.052433, 0.104539, 0.010322, -0.679443, -0.435059, 0.310547, 0.097601, -0.000197, -0.033429, 1.000000, -0.000262, 0.000523, 0.000052, -175.167250, -72.096481, -85.621649, , , 0.000000, , , 
31618, , 9.827376, -0.126716, -3.329832, -0.165812, 0.135295, 0.562059, -0.006696, 0.023589, 0.015299, -0.681641, -0.432861, 0.308350, 0.098270, -0.001261, -0.033310, 1.000000, -0.000033, 0.000118, 0.000076, -175.140390, -72.109204, -85.653884, , , 0.000000, , , 
31619, , 9.917728, -0.088216, -2.740366, -0.112393, -0.446130, 0.466760, 0.066029, 0.009406, 0.010289, -0.683838, -0.435059, 0.310547, 0.099176, -0.000868, -0.027409, 1.000000, 0.000330, 0.000047, 0.000051, -175.079077, -72.138922, -85.674695, , , 0.000000, , , 
31620, , 9.849643, 0.061104, -2.271796, -0.189883, -0.882811, 0.255323, -0.016747, 0.112316, -0.002388, -0.681641, -0.435059, 0.312500, 0.098484, 0.000608, -0.022773, 1.000000, -0.000084, 0.000562, -0.000012, -175.075588, -72.203154, -85.688415, , , 0.000000, , , 
31621, , 9.582586, -0.226975, -2.402432, 0.067539, -0.609639, 0.050014, -0.180122, 0.241100, -0.008883, -0.683838, -0.430664, 0.306152, 0.095797, -0.002296, -0.024138, 0.999999, -0.000901, 0.001205, -0.000044, -175.157333, -72.378508, -85.710049, , , 0.000000, , , 
31622, , 9.284739, -0.716125, -2.857530, 0.474700, 0.008953, -0.083391, -0.106132, 0.267180, -0.026005, -0.681641, -0.432861, 0.304199, 0.092808, -0.007189, -0.028695, 0.999999, -0.000531, 0.001336, -0.000130, -175.224316, -72.532291, -85.703539, , , 0.000000, , , 
31623, , 9.229112, -0.703369, -3.002193, 0.436800, 0.190490, -0.093774, 0.085332, 0.231068, -0.034301, -0.681641, -0.437256, 0.304199, 0.092255, -0.007037, -0.030132, 0.999999, 0.000427, 0.001155, -0.000172, -175.192430, -72.702844, -85.677878, , , 0.000000, , , 
31624, , 9.364469, -0.357890, -2.911350, 0.110159, 0.035421, -0.000253, 0.059367, 0.257678, -0.037863, -0.692627, -0.430664, 0.304199, 0.093606, -0.003588, -0.029235, 0.999999, 0.000297, 0.001288, -0.000189, -175.187867, -72.851776, -85.646992, , , 0.000000, , , 
31625, , 9.414475, -0.194075, -3.060883, -0.076440, 0.171343, 0.086995, -0.119818, 0.319966, -0.028815, -0.683594, -0.441406, 0.296143, 0.094095, -0.001973, -0.030758, 0.999999, -0.000599, 0.001600, -0.000144, -175.224943, -73.073241, -85.675415, , , 0.000000, , , 
31626, , 9.301955, -0.332833, -3.034639, 0.063671, 0.234901, -0.025613, -0.186494, 0.371063, -0.015539, -0.690186, -0.437256, 0.302246, 0.092963, -0.003364, -0.030516, 0.999998, -0.000932, 0.001855, -0.000078, -175.302556, -73.285846, -85.705889, , , 0.000000, , , 
31627, , 9.244168, -0.364680, -2.617884, 0.155931, -0.098228, -0.199838, -0.084314, 0.353164, -0.012024, -0.687988, -0.437256, 0.293945, 0.092395, -0.003663, -0.026340, 0.999998, -0.000422, 0.001766, -0.000060, -175.291525, -73.515546, -85.768617, , , 0.000000, , , 
31628, , 9.273127, -0.187077, -2.086886, 0.059623, -0.605691, -0.325301, -0.031590, 0.290791, -0.008715, -0.687988, -0.437256, 0.291748, 0.092701, -0.001878, -0.021003, 0.999999, -0.000158, 0.001454, -0.000044, -175.279539, -73.681988, -85.799908, , , 0.000000, , , 
31629, , 9.363154, -0.102891, -2.109198, -0.028759, -0.593211, -0.232750, -0.076041, 0.227202, -0.005535, -0.694580, -0.437256, 0.285400, 0.093607, -0.001040, -0.021198, 0.999999, -0.000380, 0.001136, -0.000028, -175.268651, -73.840990, -85.852082, , , 0.000000, , , 
31630, , 9.410166, -0.167794, -2.637005, -0.044153, -0.074396, -0.038965, -0.112400, 0.212442, -0.004378, -0.690186, -0.439209, 0.285645, 0.094074, -0.001695, -0.026469, 0.999999, -0.000562, 0.001062, -0.000022, -175.306555, -73.962484, -85.879581, , , 0.000000, , , 
31631, , 9.431780, -0.258540, -3.134275, -0.030344, 0.434480, 0.120049, -0.087048, 0.251648, -0.005821, -0.687988, -0.443604, 0.283447, 0.094278, -0.002602, -0.031460, 0.999999, -0.000435, 0.001258, -0.000029, -175.305830, -74.142369, -85.934726, , , 0.000000, , , 
31632, , 9.364535, -0.303890, -3.022929, 0.028518, 0.379778, 0.024988, -0.046197, 0.276940, -0.005231, -0.687988, -0.439209, 0.283447, 0.093603, -0.003048, -0.030358, 0.999999, -0.000231, 0.001385, -0.000026, -175.296262, -74.300785, -85.972117, , , 0.000000, , , 
31633, , 9.249351, -0.290764, -2.575577, 0.077099, 0.011261, -0.207350, -0.006375, 0.241781, -0.007805, -0.692383, -0.439209, 0.285645, 0.092462, -0.002912, -0.025867, 0.999999, -0.000032, 0.001209, -0.000039, -175.265718, -74.456388, -86.006992, , , 0.000000, , , 
31634, , 9.259137, -0.228873, -2.290810, 0.056683, -0.252354, -0.275136, -0.016412, 0.163550, -0.008410, -0.701172, -0.435059, 0.283447, 0.092572, -0.002295, -0.022984, 1.000000, -0.000082, 0.000818, -0.000042, -175.264139, -74.550201, -86.018352, , , 0.000000, , , 
31635, , 9.320071, -0.249574, -2.488484, 0.046032, -0.058565, -0.163180, -0.078624, 0.123300, -0.004019, -0.694824, -0.430664, 0.285400, 0.093185, -0.002507, -0.024941, 1.000000, -0.000393, 0.000617, -0.000020, -175.248391, -74.650658, -86.077807, , , 0.000000, , , 
31636, , 9.373039, -0.379554, -2.839283, 0.123657, 0.293512, -0.016872, -0.075648, 0.135193, 0.003622, -0.692383, -0.439209, 0.281250, 0.093711, -0.003805, -0.028455, 1.000000, -0.000378, 0.000676, 0.000018, -175.260079, -74.727681, -86.110543, , , 0.000000, , , 
31637, , 9.271799, -0.386216, -2.854602, 0.122719, 0.352205, -0.110881, -0.015915, 0.144668, 0.004640, -0.692383, -0.441406, 0.277344, 0.092697, -0.003862, -0.028613, 1.000000, -0.000080, 0.000723, 0.000023, -175.186371, -74.828743, -86.181183, , , 0.000000, , , 
31638, , 9.268827, -0.287901, -2.590995, 0.062204, 0.100050, -0.184946, -0.004196, 0.129690, 0.006147, -0.698730, -0.441406, 0.279297, 0.092672, -0.002877, -0.025970, 1.000000, -0.000021, 0.000648, 0.000031, -175.151663, -74.902422, -86.219473, , , 0.000000, , , 
31639, , 9.265226, -0.191946, -2.413435, -0.009992, -0.068593, -0.236618, -0.037821, 0.112377, 0.007088, -0.698975, -0.435059, 0.277100, 0.092639, -0.001921, -0.024186, 1.000000, -0.000189, 0.000562, 0.000035, -175.103389, -74.982153, -86.293995, , , 0.000000, , , 
31640, , 9.301429, -0.183917, -2.446103, -0.023078, -0.037998, -0.193340, -0.053681, 0.097526, 0.004528, -0.696777, -0.439209, 0.277100, 0.093002, -0.001844, -0.024506, 1.000000, -0.000268, 0.000488, 0.000023, -175.105721, -75.037525, -86.323260, , , 0.000000, , , 
31641, , 9.314482, -0.224848, -2.549229, -0.000147, 0.074656, -0.153334, -0.063369, 0.086241, 0.009112, -0.698730, -0.441406, 0.270996, 0.093134, -0.002252, -0.025532, 1.000000, -0.000317, 0.000431, 0.000046, -175.060755, -75.103533, -86.402094, , , 0.000000, , , 
31642, , 9.346018, -0.268015, -2.553901, 0.042214, 0.085647, -0.120775, -0.068309, 0.088327, 0.003171, -0.694580, -0.437012, 0.270752, 0.093449, -0.002687, -0.025579, 1.000000, -0.000342, 0.000442, 0.000016, -175.075440, -75.153697, -86.427195, , , 0.000000, , , 
31643, , 9.415731, -0.320996, -2.529781, 0.098012, 0.062876, -0.058444, -0.059215, 0.085860, 0.006888, -0.694580, -0.439209, 0.272949, 0.094147, -0.003214, -0.025337, 1.000000, -0.000296, 0.000429, 0.000034, -175.054346, -75.215025, -86.484718, , , 0.000000, , , 
31644, , 9.421969, -0.337662, -2.451700, 0.125571, -0.003621, -0.071919, -0.049305, 0.068186, 0.005587, -0.694580, -0.437012, 0.277100, 0.094211, -0.003380, -0.024548, 1.000000, -0.000247, 0.000341, 0.000028, -175.056382, -75.253612, -86.511645, , , 0.000000, , , 
31645, , 9.404383, -0.332212, -2.460506, 0.116663, 0.015232, -0.086792, -0.031435, 0.053970, 0.004819, -0.696777, -0.439209, 0.275146, 0.094037, -0.003324, -0.024630, 1.000000, -0.000157, 0.000270, 0.000024, -175.017281, -75.290036, -86.558751, , , 0.000000, , , 
31646, , 9.438507, -0.322187, -2.413701, 0.113597, -0.035114, -0.065840, -0.031359, 0.041663, 0.005377, -0.703125, -0.441406, 0.266846, 0.094380, -0.003223, -0.024156, 1.000000, -0.000157, 0.000208, 0.000027, -175.014210, -75.313424, -86.580269, , , 0.000000, , , 
31647, , 9.483058, -0.352473, -2.437466, 0.138662, -0.013842, -0.016032, -0.040517, 0.028192, 0.005724, -0.696533, -0.441406, 0.270996, 0.094827, -0.003527, -0.024387, 1.000000, -0.000203, 0.000141, 0.000029, -174.975891, -75.342662, -86.646629, , , 0.000000, , , 
31648, , 9.479201, -0.333588, -2.463065, 0.116001, 0.012141, -0.013728, -0.020669, 0.039807, 0.003861, -0.696533, -0.441406, 0.270996, 0.094787, -0.003337, -0.024649, 1.000000, -0.000103, 0.000199, 0.000019, -174.970079, -75.365076, -86.664640, , , 0.000000, , , 
31649, , 9.403582, -0.312604, -2.474577, 0.090485, 0.044448, -0.084459, -0.002026, 0.045786, 0.000786, -0.703125, -0.443604, 0.270996, 0.094030, -0.003126, -0.024767, 1.000000, -0.000010, 0.000229, 0.000004, -174.928319, -75.398150, -86.707522, , , 0.000000, , , 
31650, , 9.375156, -0.268689, -2.458311, 0.048031, 0.033388, -0.117038, 0.016701, 0.030697, 0.002466, -0.694580, -0.439209, 0.266846, 0.093748, -0.002684, -0.024598, 1.000000, 0.000084, 0.000153, 0.000012, -174.905862, -75.415412, -86.720598, , , 0.000000, , , 
31651, , 9.422897, -0.246066, -2.428292, 0.028039, -0.007358, -0.078865, 0.034259, 0.006407, -0.000730, -0.692383, -0.437012, 0.268799, 0.094228, -0.002457, -0.024286, 1.000000, 0.000171, 0.000032, -0.000004, -174.850055, -75.428394, -86.761202, , , 0.000000, , , 
31652, , 9.522232, -0.218720, -2.342588, 0.013862, -0.117828, -0.004814, 0.031607, 0.003796, -0.000211, -0.698730, -0.441406, 0.270996, 0.095222, -0.002184, -0.023428, 1.000000, 0.000158, 0.000019, -0.000001, -174.830159, -75.430457, -86.762818, , , 0.000000, , , 
31653, , 9.574988, -0.215455, -2.326641, 0.011776, -0.144934, 0.042206, 0.019453, 0.021810, -0.003272, -0.694580, -0.441406, 0.268799, 0.095747, -0.002154, -0.023277, 1.000000, 0.000097, 0.000109, -0.000016, -174.792528, -75.447178, -86.783208, , , 0.000000, , , 
31654, , 9.552725, -0.263424, -2.350586, 0.054891, -0.106180, 0.027786, 0.006530, 0.047090, -0.002861, -0.698975, -0.437012, 0.270752, 0.095522, -0.002635, -0.023528, 1.000000, 0.000033, 0.000235, -0.000014, -174.784129, -75.474062, -86.787778, , , 0.000000, , , 
31655, , 9.488196, -0.282859, -2.430816, 0.059514, -0.004557, -0.014158, 0.003831, 0.052421, -0.000786, -0.696777, -0.439209, 0.266846, 0.094876, -0.002828, -0.024333, 1.000000, 0.000019, 0.000262, -0.000004, -174.741038, -75.510305, -86.825045, , , 0.000000, , , 
31656, , 9.432819, -0.269123, -2.512403, 0.032614, 0.089641, -0.047772, 0.012108, 0.034908, -0.002626, -0.698975, -0.439209, 0.268799, 0.094324, -0.002691, -0.025141, 1.000000, 0.000061, 0.000175, -0.000013, -174.731242, -75.530212, -86.827742, , , 0.000000, , , 
31657, , 9.462501, -0.241852, -2.537709, 0.000512, 0.106966, -0.013404, 0.021578, 0.031785, -0.007456, -0.701172, -0.434814, 0.268799, 0.094621, -0.002419, -0.025392, 1.000000, 0.000108, 0.000159, -0.000037, -174.696637, -75.555884, -86.848999, , , 0.000000, , , 
31658, , 9.409602, -0.243234, -2.465125, 0.011339, 0.053698, -0.082651, 0.021779, 0.026688, -0.006743, -0.696533, -0.443604, 0.269043, 0.094093, -0.002433, -0.024664, 1.000000, 0.000109, 0.000133, -0.000034, -174.691974, -75.571336, -86.840677, , , 0.000000, , , 
31659, , 9.513630, -0.233279, -2.349404, 0.018212, -0.081812, -0.010838, 0.017096, 0.006973, -0.009346, -0.698975, -0.439209, 0.270996, 0.095135, -0.002335, -0.023498, 1.000000, 0.000085, 0.000035, -0.000047, -174.665231, -75.581723, -86.856039, , , 0.000000, , , 
31660, , 9.595694, -0.273046, -2.346263, 0.059686, -0.098513, 0.068789, 0.015878, 0.010085, -0.014774, -0.694336, -0.443604, 0.264648, 0.095956, -0.002736, -0.023468, 1.000000, 0.000079, 0.000050, -0.000074, -174.685079, -75.588128, -86.825889, , , 0.000000, , , 
31661, , 9.639675, -0.231414, -2.386178, 0.012933, -0.073435, 0.120346, 0.021717, 0.047765, -0.011506, -0.694580, -0.439209, 0.268799, 0.096391, -0.002317, -0.023885, 1.000000, 0.000109, 0.000239, -0.000058, -174.672418, -75.620799, -86.826858, , , 0.000000, , , 
31662, , 9.627944, -0.246631, -2.450993, 0.018116, -0.000581, 0.125379, 0.017559, 0.064876, -0.011916, -0.692383, -0.443604, 0.269043, 0.096271, -0.002470, -0.024541, 1.000000, 0.000088, 0.000324, -0.000060, -174.673830, -75.658317, -86.814769, , , 0.000000, , , 
