PacketCounter, SampleTimeFine, Acc_X, Acc_Y, Acc_Z, FreeAcc_X, FreeAcc_Y, FreeAcc_Z, Gyr_X, Gyr_Y, Gyr_Z, Mag_X, Mag_Y, Mag_Z, VelInc_X, VelInc_Y, VelInc_Z, OriInc_q0, OriInc_q1, OriInc_q2, OriInc_q3, Roll, Pitch, Yaw, Latitude, Longitude, Altitude, Vel_X, Vel_Y, Vel_Z
28752, , 9.731333, -2.079868, -0.566232, -0.370389, -0.208505, 0.145434, 0.037706, -0.732433, -0.240138, -0.705811, 0.533691, 0.080078, 0.097308, -0.020914, -0.005310, 0.999993, 0.000189, -0.003662, -0.001201, -101.210568, -79.757217, 3.021088, , , 0.000000, , , 
28753, , 9.822029, -1.652343, -0.759036, 0.021754, -0.386703, 0.168703, 0.047840, -0.706621, -0.249612, -0.710205, 0.531494, 0.077881, 0.098226, -0.016644, -0.007247, 0.999993, 0.000239, -0.003533, -0.001248, -103.573540, -79.811223, 5.447333, , , 0.000000, , , 
28754, , 9.892222, -1.292058, -0.666679, 0.384159, -0.274987, 0.174620, -0.006608, -0.679543, -0.248314, -0.705566, 0.529297, 0.088623, 0.098928, -0.013044, -0.006330, 0.999993, -0.000033, -0.003398, -0.001242, -105.871991, -79.847924, 7.773905, , , 0.000000, , , 
28755, , 9.839171, -1.309350, -0.670556, 0.342652, -0.207552, 0.127757, -0.103441, -0.653340, -0.240855, -0.712402, 0.529297, 0.094971, 0.098397, -0.013215, -0.006377, 0.999994, -0.000517, -0.003267, -0.001204, -108.184743, -79.871103, 10.060512, , , 0.000000, , , 
28756, , 9.715257, -1.441931, -0.854701, 0.152842, -0.305980, 0.040156, -0.179357, -0.640537, -0.230519, -0.709961, 0.524902, 0.097168, 0.097163, -0.014539, -0.008223, 0.999994, -0.000897, -0.003203, -0.001153, -110.480977, -79.870890, 12.280632, , , 0.000000, , , 
28757, , 9.728596, -1.534740, -0.870715, 0.048105, -0.240449, 0.071575, -0.173432, -0.617528, -0.225833, -0.709961, 0.527100, 0.101318, 0.097295, -0.015465, -0.008393, 0.999994, -0.000867, -0.003088, -0.001129, -112.713992, -79.861458, 14.445446, , , 0.000000, , , 
28758, , 9.739277, -1.799460, -0.926846, -0.229026, -0.192269, 0.130192, -0.106124, -0.602632, -0.216735, -0.714355, 0.520508, 0.114014, 0.097401, -0.018105, -0.008965, 0.999995, -0.000531, -0.003013, -0.001084, -114.807242, -79.833507, 16.504723, , , 0.000000, , , 
28759, , 9.740177, -1.914198, -0.943945, -0.355738, -0.129603, 0.151376, 0.017478, -0.597000, -0.210479, -0.707764, 0.522705, 0.111816, 0.097409, -0.019244, -0.009150, 0.999995, 0.000087, -0.002985, -0.001052, -116.829601, -79.793259, 18.567007, , , 0.000000, , , 
28760, , 9.654375, -1.648010, -0.890201, -0.113693, -0.062478, 0.020840, 0.156116, -0.575910, -0.206551, -0.709961, 0.522705, 0.122559, 0.096552, -0.016573, -0.008637, 0.999995, 0.000781, -0.002880, -0.001033, -118.678500, -79.741048, 20.529372, , , 0.000000, , , 
28761, , 9.732553, -1.689886, -0.930680, -0.157734, -0.036455, 0.107898, 0.223311, -0.564429, -0.204297, -0.714355, 0.516113, 0.118408, 0.097334, -0.016988, -0.009051, 0.999995, 0.001117, -0.002822, -0.001021, -120.444671, -79.683191, 22.451792, , , 0.000000, , , 
28762, , 9.787713, -1.508225, -0.941265, 0.017219, -0.015979, 0.135139, 0.280779, -0.553385, -0.215608, -0.709961, 0.520508, 0.120361, 0.097886, -0.015175, -0.009163, 0.999995, 0.001404, -0.002767, -0.001078, -122.135302, -79.620126, 24.325959, , , 0.000000, , , 
28763, , 9.853608, -1.471718, -1.011497, 0.042795, -0.033154, 0.201278, 0.282152, -0.540081, -0.222527, -0.714355, 0.513916, 0.124756, 0.098547, -0.014813, -0.009870, 0.999995, 0.001411, -0.002700, -0.001113, -123.790184, -79.558346, 26.170244, , , 0.000000, , , 
28764, , 9.694162, -1.679366, -0.911813, -0.186307, 0.131732, 0.065378, 0.271263, -0.533062, -0.230892, -0.712158, 0.516113, 0.120361, 0.096946, -0.016893, -0.008883, 0.999995, 0.001356, -0.002665, -0.001154, -125.396444, -79.490878, 27.955369, , , 0.000000, , , 
28765, , 9.709378, -1.924548, -1.044406, -0.454146, 0.084099, 0.129806, 0.306663, -0.516249, -0.237736, -0.712158, 0.518311, 0.122559, 0.097097, -0.019345, -0.010223, 0.999995, 0.001533, -0.002581, -0.001189, -126.961113, -79.425587, 29.722957, , , 0.000000, , , 
28766, , 9.549945, -1.582445, -1.362482, -0.194629, -0.244838, -0.042124, 0.252543, -0.494443, -0.247176, -0.716553, 0.516113, 0.128906, 0.095513, -0.015925, -0.013409, 0.999995, 0.001263, -0.002472, -0.001236, -128.427609, -79.362362, 31.355911, , , 0.000000, , , 
28767, , 9.645041, -1.439891, -1.305830, -0.048518, -0.151181, 0.024990, 0.131936, -0.484553, -0.239028, -0.709961, 0.516113, 0.128906, 0.096464, -0.014506, -0.012834, 0.999996, 0.000660, -0.002423, -0.001195, -129.977446, -79.292154, 33.007310, , , 0.000000, , , 
28768, , 9.766239, -1.246958, -1.290379, 0.148312, -0.101652, 0.115397, 0.083310, -0.476308, -0.212682, -0.714111, 0.511719, 0.131104, 0.097679, -0.012568, -0.012676, 0.999997, 0.000417, -0.002382, -0.001063, -131.395773, -79.201704, 34.489731, , , 0.000000, , , 
28769, , 9.745543, -0.861913, -1.452651, 0.492356, -0.265322, 0.062316, 0.031930, -0.455705, -0.182571, -0.711914, 0.511719, 0.139648, 0.097480, -0.008706, -0.014306, 0.999997, 0.000160, -0.002279, -0.000913, -132.778273, -79.103254, 35.913373, , , 0.000000, , , 
28770, , 9.803557, -0.809606, -1.440688, 0.544247, -0.208457, 0.112076, -0.105138, -0.433839, -0.150102, -0.712158, 0.513916, 0.143799, 0.098060, -0.008177, -0.014190, 0.999997, -0.000526, -0.002169, -0.000751, -134.043453, -78.990511, 37.131713, , , 0.000000, , , 
28771, , 9.670348, -1.305114, -1.643446, 0.004673, -0.314447, 0.077753, -0.179315, -0.412681, -0.127626, -0.716553, 0.513916, 0.143799, 0.096729, -0.013127, -0.016223, 0.999997, -0.000897, -0.002063, -0.000638, -135.291513, -78.875029, 38.296104, , , 0.000000, , , 
28772, , 9.646451, -1.551695, -1.667133, -0.250361, -0.266519, 0.092223, -0.063994, -0.392836, -0.120427, -0.714111, 0.509521, 0.148193, 0.096488, -0.015580, -0.016477, 0.999998, -0.000320, -0.001964, -0.000602, -136.326845, -78.754079, 39.300505, , , 0.000000, , , 
28773, , 9.532812, -1.430142, -1.573262, -0.144496, -0.164997, -0.048121, 0.068984, -0.377008, -0.120660, -0.720947, 0.507324, 0.150146, 0.095349, -0.014354, -0.015558, 0.999998, 0.000345, -0.001885, -0.000603, -137.301096, -78.642457, 40.331697, , , 0.000000, , , 
28774, , 9.528542, -1.237838, -1.465643, 0.051853, -0.049685, -0.093212, 0.144420, -0.370415, -0.106140, -0.718506, 0.507324, 0.150146, 0.095306, -0.012418, -0.014489, 0.999998, 0.000722, -0.001852, -0.000531, -138.123652, -78.524052, 41.247034, , , 0.000000, , , 
28775, , 9.593561, -1.142749, -1.582733, 0.139183, -0.134213, -0.024436, 0.183224, -0.352719, -0.096275, -0.712158, 0.511719, 0.152344, 0.095958, -0.011459, -0.015669, 0.999998, 0.000916, -0.001764, -0.000481, -138.898272, -78.407661, 42.142140, , , 0.000000, , , 
28776, , 9.869176, -1.291315, -1.490135, 0.043749, 0.043783, 0.251344, 0.187978, -0.332085, -0.082903, -0.712158, 0.513916, 0.156494, 0.098711, -0.012940, -0.014750, 0.999998, 0.000940, -0.001660, -0.000415, -139.522383, -78.291094, 42.878320, , , 0.000000, , , 
28777, , 10.091705, -1.557957, -1.718288, -0.208605, -0.086810, 0.539662, 0.273491, -0.303979, -0.049135, -0.712158, 0.511719, 0.152344, 0.100939, -0.015581, -0.017051, 0.999998, 0.001367, -0.001520, -0.000246, -140.029083, -78.174656, 43.553351, , , 0.000000, , , 
28778, , 10.098393, -0.953039, -2.012540, 0.364781, -0.424284, 0.513155, 0.313321, -0.268777, -0.035602, -0.711914, 0.509521, 0.152344, 0.101009, -0.009517, -0.020005, 0.999998, 0.001567, -0.001344, -0.000178, -140.328620, -78.061348, 44.026973, , , 0.000000, , , 
28779, , 10.040256, -0.674085, -1.895210, 0.647714, -0.327707, 0.401322, 0.232208, -0.220066, -0.009392, -0.714111, 0.507324, 0.156494, 0.100423, -0.006724, -0.018849, 0.999999, 0.001161, -0.001100, -0.000047, -140.612664, -77.965814, 44.450761, , , 0.000000, , , 
28780, , 9.653493, -0.796133, -1.962092, 0.470878, -0.416895, 0.050274, 0.055145, -0.198145, 0.025246, -0.714355, 0.511719, 0.160645, 0.096555, -0.007944, -0.019527, 0.999999, 0.000276, -0.000991, 0.000126, -140.823566, -77.865707, 44.687691, , , 0.000000, , , 
28781, , 9.543660, -1.116921, -1.789194, 0.161370, -0.207335, -0.042266, 0.038281, -0.187497, 0.046752, -0.714355, 0.511719, 0.158691, 0.095456, -0.011143, -0.017805, 1.000000, 0.000191, -0.000937, 0.000234, -141.037843, -77.763678, 44.926763, , , 0.000000, , , 
28782, , 9.485358, -1.379590, -1.830713, -0.100769, -0.210477, -0.057058, 0.079191, -0.168544, 0.046856, -0.711914, 0.509521, 0.160645, 0.094872, -0.013766, -0.018233, 1.000000, 0.000396, -0.000843, 0.000234, -141.142613, -77.665577, 45.067516, , , 0.000000, , , 
28783, , 9.430009, -1.457175, -1.730665, -0.169041, -0.097365, -0.117041, 0.147303, -0.160797, 0.030356, -0.714355, 0.513916, 0.158447, 0.094316, -0.014545, -0.017242, 0.999999, 0.000737, -0.000804, 0.000152, -141.277938, -77.581095, 45.289893, , , 0.000000, , , 
28784, , 9.511907, -1.492987, -1.531714, -0.166267, 0.126790, -0.065493, 0.153619, -0.158070, 0.012076, -0.711914, 0.509521, 0.160645, 0.095132, -0.014912, -0.015253, 0.999999, 0.000768, -0.000790, 0.000060, -141.387221, -77.501816, 45.479368, , , 0.000000, , , 
28785, , 9.580438, -1.774277, -1.608022, -0.435133, 0.107450, 0.052285, 0.157479, -0.158567, 0.005022, -0.709717, 0.509521, 0.162842, 0.095818, -0.017728, -0.016018, 0.999999, 0.000787, -0.000793, 0.000025, -141.559427, -77.427146, 45.745650, , , 0.000000, , , 
28786, , 9.461025, -1.476285, -1.698671, -0.162497, -0.021070, -0.089055, 0.185291, -0.161891, -0.004007, -0.709717, 0.509521, 0.160645, 0.094624, -0.014749, -0.016924, 0.999999, 0.000926, -0.000809, -0.000020, -141.698551, -77.351353, 45.987306, , , 0.000000, , , 
28787, , 9.656918, -1.409718, -1.689194, -0.062553, 0.025172, 0.091462, 0.179305, -0.162141, -0.006907, -0.711914, 0.509521, 0.160645, 0.096582, -0.014085, -0.016826, 0.999999, 0.000897, -0.000811, -0.000035, -141.882602, -77.278973, 46.278713, , , 0.000000, , , 
28788, , 9.752845, -1.511278, -1.904873, -0.160547, -0.148394, 0.236326, 0.210337, -0.148070, 0.002354, -0.707520, 0.509521, 0.156494, 0.097543, -0.015092, -0.018992, 0.999999, 0.001052, -0.000740, 0.000012, -141.965998, -77.208930, 46.478156, , , 0.000000, , , 
28789, , 9.804118, -1.363703, -1.989131, -0.008728, -0.228022, 0.281122, 0.289482, -0.131819, -0.006488, -0.705322, 0.513916, 0.158447, 0.098054, -0.013611, -0.019846, 0.999999, 0.001447, -0.000659, -0.000032, -142.034668, -77.149855, 46.716145, , , 0.000000, , , 
28790, , 9.723723, -1.320931, -1.955216, 0.031603, -0.205714, 0.191072, 0.348783, -0.110086, -0.014529, -0.714355, 0.511719, 0.160645, 0.097247, -0.013182, -0.019522, 0.999998, 0.001744, -0.000550, -0.000073, -141.988583, -77.101642, 46.861803, , , 0.000000, , , 
28791, , 9.601617, -1.246552, -1.934282, 0.093000, -0.206850, 0.058227, 0.323975, -0.089270, -0.021000, -0.709961, 0.513916, 0.156494, 0.096023, -0.012444, -0.019320, 0.999999, 0.001620, -0.000446, -0.000105, -141.998631, -77.066894, 47.060039, , , 0.000000, , , 
28792, , 9.521498, -1.269029, -1.834098, 0.070973, -0.116766, -0.034416, 0.274882, -0.057708, -0.016951, -0.709961, 0.518311, 0.156250, 0.095219, -0.012673, -0.018331, 0.999999, 0.001374, -0.000289, -0.000085, -141.939309, -77.044657, 47.149358, , , 0.000000, , , 
28793, , 9.478862, -1.398942, -1.780103, -0.056903, -0.057121, -0.067528, 0.222533, -0.029426, -0.013023, -0.712158, 0.511719, 0.156494, 0.094790, -0.013976, -0.017803, 0.999999, 0.001113, -0.000147, -0.000065, -141.899311, -77.034134, 47.236652, , , 0.000000, , , 
28794, , 9.454787, -1.516442, -1.674165, -0.166038, 0.052888, -0.093374, 0.176100, -0.020296, -0.019040, -0.707520, 0.511719, 0.152344, 0.094548, -0.015159, -0.016745, 1.000000, 0.000881, -0.000101, -0.000095, -141.835683, -77.027909, 47.261847, , , 0.000000, , , 
28795, , 9.598453, -1.528024, -1.663701, -0.154028, 0.087788, 0.046401, 0.144888, -0.016242, -0.012996, -0.709961, 0.516113, 0.156494, 0.095985, -0.015274, -0.016640, 1.000000, 0.000724, -0.000081, -0.000065, -141.819659, -77.023338, 47.328115, , , 0.000000, , , 
28796, , 9.590653, -1.424916, -1.742948, -0.056412, -0.001689, 0.038490, 0.118634, -0.009147, -0.013907, -0.716553, 0.513916, 0.150146, 0.095906, -0.014245, -0.017434, 1.000000, 0.000593, -0.000046, -0.000070, -141.761842, -77.020091, 47.326670, , , 0.000000, , , 
28797, , 9.613815, -1.376532, -1.785037, -0.007803, -0.043913, 0.061757, 0.083134, 0.001130, -0.015053, -0.709961, 0.513916, 0.154297, 0.096137, -0.013765, -0.017857, 1.000000, 0.000416, 0.000006, -0.000075, -141.758315, -77.024073, 47.369475, , , 0.000000, , , 
28798, , 9.530397, -1.425805, -1.884227, -0.075234, -0.153126, 0.004777, 0.056922, 0.013331, -0.021283, -0.714355, 0.513916, 0.158447, 0.095301, -0.014263, -0.018853, 1.000000, 0.000285, 0.000067, -0.000106, -141.719810, -77.037644, 47.349796, , , 0.000000, , , 
28799, , 9.518817, -1.515231, -1.797261, -0.161429, -0.063536, -0.009430, 0.064240, 0.020111, -0.026968, -0.712158, 0.513916, 0.147949, 0.095184, -0.015159, -0.017987, 1.000000, 0.000321, 0.000101, -0.000135, -141.721022, -77.054405, 47.386376, , , 0.000000, , , 
28800, , 9.539679, -1.349251, -1.790384, 0.004660, -0.072262, -0.013392, 0.048567, 0.050802, -0.028063, -0.709961, 0.516113, 0.156494, 0.095390, -0.013502, -0.017931, 1.000000, 0.000243, 0.000254, -0.000140, -141.648889, -77.085431, 47.328209, , , 0.000000, , , 
28801, , 9.560147, -1.249080, -1.718496, 0.108232, -0.012579, -0.019937, 0.003859, 0.074030, -0.023092, -0.716553, 0.513916, 0.152344, 0.095594, -0.012502, -0.017221, 1.000000, 0.000019, 0.000370, -0.000115, -141.593218, -77.125045, 47.270952, , , 0.000000, , , 
28802, , 9.501270, -1.228065, -1.777186, 0.114962, -0.088604, -0.070019, -0.021641, 0.076994, -0.011962, -0.712158, 0.513916, 0.150146, 0.095005, -0.012288, -0.017807, 1.000000, -0.000108, 0.000385, -0.000060, -141.492157, -77.158880, 47.142267, , , 0.000000, , , 
28803, , 9.547308, -1.261631, -1.730368, 0.089406, -0.038803, -0.028645, -0.062132, 0.086999, -0.002636, -0.705566, 0.516113, 0.150146, 0.095465, -0.012623, -0.017341, 1.000000, -0.000311, 0.000435, -0.000013, -141.412720, -77.196951, 47.021891, , , 0.000000, , , 
28804, , 9.512031, -1.349922, -1.760283, -0.004911, -0.074107, -0.045697, -0.037822, 0.087756, 0.001371, -0.716553, 0.513916, 0.156494, 0.095113, -0.013502, -0.017642, 1.000000, -0.000189, 0.000439, 0.000007, -141.256761, -77.230031, 46.825895, , , 0.000000, , , 
28805, , 9.612760, -1.304578, -1.702789, 0.057655, -0.013169, 0.036326, -0.009715, 0.093529, 0.005497, -0.714355, 0.520508, 0.154297, 0.096120, -0.013044, -0.017072, 1.000000, -0.000049, 0.000468, 0.000027, -141.119237, -77.267957, 46.676815, , , 0.000000, , , 
28806, , 9.644197, -1.310255, -1.820933, 0.050265, -0.133086, 0.087961, 0.019062, 0.109327, 0.008084, -0.712158, 0.513916, 0.143799, 0.096433, -0.013097, -0.018263, 1.000000, 0.000095, 0.000547, 0.000040, -140.906570, -77.305837, 46.456538, , , 0.000000, , , 
28807, , 9.757448, -1.292299, -1.617051, 0.098581, 0.073373, 0.161157, -0.016876, 0.114589, 0.022343, -0.714355, 0.511719, 0.150146, 0.097567, -0.012913, -0.016225, 1.000000, -0.000084, 0.000573, 0.000112, -140.703836, -77.346772, 46.236471, , , 0.000000, , , 
28808, , 9.506208, -1.307685, -1.786020, 0.035953, -0.143047, -0.053275, -0.099340, 0.130451, 0.038357, -0.714111, 0.509521, 0.152344, 0.095053, -0.013068, -0.017916, 1.000000, -0.000497, 0.000652, 0.000192, -140.447808, -77.390112, 45.900544, , , 0.000000, , , 
28809, , 9.478701, -1.396393, -1.639275, -0.044578, -0.005189, -0.092560, -0.067392, 0.114497, 0.046305, -0.716553, 0.513916, 0.147949, 0.094781, -0.013948, -0.016442, 1.000000, -0.000337, 0.000572, 0.000232, -140.223811, -77.421850, 45.629125, , , 0.000000, , , 
28810, , 9.493109, -1.359244, -1.548620, 0.002830, 0.072876, -0.098802, -0.063325, 0.110159, 0.042321, -0.712158, 0.513916, 0.150146, 0.094925, -0.013577, -0.015534, 1.000000, -0.000317, 0.000551, 0.000212, -139.993023, -77.453475, 45.344607, , , 0.000000, , , 
28811, , 9.442911, -1.557656, -1.595968, -0.202007, 0.028164, -0.112153, -0.077527, 0.101693, 0.038118, -0.705322, 0.509521, 0.148193, 0.094424, -0.015565, -0.016002, 1.000000, -0.000388, 0.000508, 0.000191, -139.809743, -77.482175, 45.109024, , , 0.000000, , , 
28812, , 9.500672, -1.484263, -1.553537, -0.115347, 0.063909, -0.072981, -0.023146, 0.088786, 0.028929, -0.712158, 0.513916, 0.145996, 0.095002, -0.014831, -0.015576, 1.000000, -0.000116, 0.000444, 0.000145, -139.608033, -77.504746, 44.881540, , , 0.000000, , , 
28813, , 9.574646, -1.415280, -1.563514, -0.035333, 0.051697, -0.008734, -0.003527, 0.076318, 0.023246, -0.709961, 0.516113, 0.147949, 0.095742, -0.014142, -0.015671, 1.000000, -0.000018, 0.000382, 0.000116, -139.452406, -77.527570, 44.717765, , , 0.000000, , , 
28814, , 9.710674, -1.319536, -1.648334, 0.076666, -0.027632, 0.124552, 0.011266, 0.076966, 0.021189, -0.707520, 0.509521, 0.150146, 0.097102, -0.013184, -0.016521, 1.000000, 0.000056, 0.000385, 0.000106, -139.254142, -77.547997, 44.508547, , , 0.000000, , , 
28815, , 9.777611, -1.303484, -1.666863, 0.102366, -0.045019, 0.190646, 0.002212, 0.089546, 0.014858, -0.712158, 0.518311, 0.145752, 0.097770, -0.013027, -0.016713, 1.000000, 0.000011, 0.000448, 0.000074, -139.087839, -77.579462, 44.337256, , , 0.000000, , , 
28816, , 9.770037, -1.247238, -1.595443, 0.163256, 0.008845, 0.163681, -0.061726, 0.130070, 0.026816, -0.712158, 0.516113, 0.141602, 0.097692, -0.012464, -0.016014, 1.000000, -0.000309, 0.000650, 0.000134, -138.839497, -77.619061, 44.038319, , , 0.000000, , , 
28817, , 9.473698, -1.449325, -1.672992, -0.087058, -0.103625, -0.084786, -0.108297, 0.132793, 0.030106, -0.707764, 0.520508, 0.147949, 0.094728, -0.014488, -0.016785, 1.000000, -0.000541, 0.000664, 0.000151, -138.629696, -77.663090, 43.757745, , , 0.000000, , , 
28818, , 9.461643, -1.471164, -1.664591, -0.107410, -0.106104, -0.094917, -0.057509, 0.126776, 0.037715, -0.714355, 0.513916, 0.145996, 0.094609, -0.014699, -0.016702, 1.000000, -0.000288, 0.000634, 0.000189, -138.340324, -77.694829, 43.412921, , , 0.000000, , , 
28819, , 9.436528, -1.604716, -1.650765, -0.240612, -0.094233, -0.102825, -0.028774, 0.125735, 0.031285, -0.709961, 0.516113, 0.143799, 0.094357, -0.016035, -0.016565, 1.000000, -0.000144, 0.000629, 0.000156, -138.091343, -77.734822, 43.138987, , , 0.000000, , , 
28820, , 9.625562, -1.638354, -1.483913, -0.229548, 0.089066, 0.060357, 0.024155, 0.121198, 0.029850, -0.709961, 0.516113, 0.141602, 0.096249, -0.016367, -0.014899, 1.000000, 0.000121, 0.000606, 0.000149, -137.795136, -77.770249, 42.838310, , , 0.000000, , , 
28821, , 9.819646, -1.468728, -1.526781, -0.033104, 0.045496, 0.232733, 0.028602, 0.141064, 0.040282, -0.716553, 0.513916, 0.143799, 0.098189, -0.014665, -0.015339, 1.000000, 0.000143, 0.000705, 0.000201, -137.464620, -77.812648, 42.514683, , , 0.000000, , , 
28822, , 9.863248, -1.357840, -1.692313, 0.074335, -0.137433, 0.285178, -0.003367, 0.160950, 0.048455, -0.709961, 0.513916, 0.141602, 0.098622, -0.013555, -0.017002, 1.000000, -0.000017, 0.000805, 0.000242, -137.073569, -77.858346, 42.100107, , , 0.000000, , , 
28823, , 9.824691, -1.245582, -1.675307, 0.183579, -0.154291, 0.228485, 0.030472, 0.188694, 0.055500, -0.714355, 0.518311, 0.143799, 0.098234, -0.012426, -0.016848, 1.000000, 0.000152, 0.000943, 0.000277, -136.620080, -77.913745, 41.651933, , , 0.000000, , , 
28824, , 9.740724, -1.180933, -1.736014, 0.234640, -0.252111, 0.145796, 0.062012, 0.209899, 0.057670, -0.712158, 0.518311, 0.133057, 0.097392, -0.011776, -0.017466, 0.999999, 0.000310, 0.001049, 0.000288, -136.084749, -77.971824, 41.131727, , , 0.000000, , , 
28825, , 9.668653, -1.254770, -1.721216, 0.156553, -0.262792, 0.083083, 0.074365, 0.233517, 0.068029, -0.712158, 0.520508, 0.139404, 0.096671, -0.012508, -0.017330, 0.999999, 0.000372, 0.001168, 0.000340, -135.488303, -78.038859, 40.563327, , , 0.000000, , , 
28826, , 9.676480, -1.367317, -1.616553, 0.061729, -0.173022, 0.091011, 0.100612, 0.251382, 0.074886, -0.714355, 0.520508, 0.130859, 0.096749, -0.013629, -0.016294, 0.999999, 0.000503, 0.001257, 0.000374, -134.789685, -78.104787, 39.892743, , , 0.000000, , , 
28827, , 9.676246, -1.442847, -1.526965, 0.000269, -0.104689, 0.088430, 0.118914, 0.273624, 0.078073, -0.714355, 0.518311, 0.126709, 0.096747, -0.014382, -0.015411, 0.999999, 0.000595, 0.001368, 0.000390, -134.056158, -78.180952, 39.210664, , , 0.000000, , , 
28828, , 9.685663, -1.474047, -1.378524, -0.010706, 0.016095, 0.080985, 0.083105, 0.284801, 0.086758, -0.709961, 0.522705, 0.135254, 0.096843, -0.014693, -0.013929, 0.999999, 0.000416, 0.001424, 0.000434, -133.255402, -78.256656, 38.420927, , , 0.000000, , , 
28829, , 9.576576, -1.457119, -1.413869, -0.007047, -0.063024, -0.023463, 0.044216, 0.289171, 0.098396, -0.712158, 0.516113, 0.131104, 0.095752, -0.014521, -0.014280, 0.999999, 0.000221, 0.001446, 0.000492, -132.476337, -78.326512, 37.649027, , , 0.000000, , , 
28830, , 9.572905, -1.433951, -1.378931, 0.025955, -0.059235, -0.035473, 0.032179, 0.297266, 0.103231, -0.709961, 0.520508, 0.126709, 0.095716, -0.014288, -0.013934, 0.999999, 0.000161, 0.001486, 0.000516, -131.672837, -78.388201, 36.844151, , , 0.000000, , , 
28831, , 9.663476, -1.444744, -1.353598, 0.039155, -0.051982, 0.051286, 0.027831, 0.305563, 0.102020, -0.714355, 0.518311, 0.120361, 0.096621, -0.014396, -0.013686, 0.999999, 0.000139, 0.001528, 0.000510, -130.843917, -78.458244, 36.012149, , , 0.000000, , , 
28832, , 9.711944, -1.420312, -1.368256, 0.077898, -0.094368, 0.096712, 0.049218, 0.315868, 0.104271, -0.712158, 0.520508, 0.120361, 0.097105, -0.014149, -0.013839, 0.999999, 0.000246, 0.001579, 0.000521, -129.950671, -78.527595, 35.119044, , , 0.000000, , , 
28833, , 9.625459, -1.517124, -1.348664, -0.022232, -0.107722, 0.023868, 0.042123, 0.321923, 0.107549, -0.709961, 0.518311, 0.118408, 0.096241, -0.015117, -0.013645, 0.999999, 0.000211, 0.001610, 0.000538, -129.047407, -78.595994, 34.219966, , , 0.000000, , , 
28834, , 9.621416, -1.585534, -1.301536, -0.078752, -0.088061, 0.024259, 0.053889, 0.334843, 0.104879, -0.716553, 0.522705, 0.114014, 0.096200, -0.015801, -0.013181, 0.999998, 0.000269, 0.001674, 0.000524, -128.092965, -78.666614, 33.271047, , , 0.000000, , , 
28835, , 9.678877, -1.607910, -1.246691, -0.079648, -0.059647, 0.077220, 0.073972, 0.345060, 0.103932, -0.709961, 0.524902, 0.115967, 0.096775, -0.016024, -0.012640, 0.999998, 0.000370, 0.001725, 0.000520, -127.103013, -78.738789, 32.302628, , , 0.000000, , , 
28836, , 9.710716, -1.492619, -1.189693, 0.051326, -0.046289, 0.083594, 0.097332, 0.358497, 0.103176, -0.712158, 0.524902, 0.111816, 0.097093, -0.014870, -0.012078, 0.999998, 0.000487, 0.001792, 0.000516, -126.048452, -78.810543, 31.273534, , , 0.000000, , , 
28837, , 9.713902, -1.408461, -1.185373, 0.142379, -0.086826, 0.072697, 0.099511, 0.377169, 0.099222, -0.707764, 0.524902, 0.103516, 0.097123, -0.014030, -0.012044, 0.999998, 0.000498, 0.001886, 0.000496, -124.950194, -78.888596, 30.210140, , , 0.000000, , , 
28838, , 9.668191, -1.436978, -1.198695, 0.113645, -0.140730, 0.033268, 0.082395, 0.387519, 0.103251, -0.712158, 0.524902, 0.107666, 0.096666, -0.014315, -0.012180, 0.999998, 0.000412, 0.001938, 0.000516, -123.800227, -78.961041, 29.076807, , , 0.000000, , , 
28839, , 9.675439, -1.667467, -1.123577, -0.098889, -0.084264, 0.068606, 0.067301, 0.397124, 0.107123, -0.714355, 0.524902, 0.097168, 0.096741, -0.016619, -0.011433, 0.999998, 0.000337, 0.001986, 0.000536, -122.628897, -79.033299, 27.920723, , , 0.000000, , , 
28840, , 9.770802, -1.916402, -0.951831, -0.307215, 0.075721, 0.184656, 0.078962, 0.412331, 0.112840, -0.709961, 0.527100, 0.096924, 0.097699, -0.019105, -0.009727, 0.999998, 0.000395, 0.002062, 0.000564, -121.382444, -79.103360, 26.687956, , , 0.000000, , , 
28841, , 9.720253, -1.705826, -1.118699, -0.112816, -0.155144, 0.117454, 0.128498, 0.411494, 0.111548, -0.712158, 0.524902, 0.097168, 0.097189, -0.016997, -0.011398, 0.999998, 0.000642, 0.002057, 0.000558, -120.102395, -79.168068, 25.457415, , , 0.000000, , , 
28842, , 9.766405, -1.580094, -1.003047, 0.035326, -0.090440, 0.130947, 0.139519, 0.418345, 0.107591, -0.712402, 0.527100, 0.094971, 0.097651, -0.015741, -0.010246, 0.999997, 0.000698, 0.002092, 0.000538, -118.790766, -79.230507, 24.198477, , , 0.000000, , , 
28843, , 9.721067, -1.613728, -0.987506, 0.003617, -0.119888, 0.090033, 0.138289, 0.439984, 0.108655, -0.710205, 0.529297, 0.086426, 0.097197, -0.016078, -0.010100, 0.999997, 0.000691, 0.002200, 0.000543, -117.404277, -79.293591, 22.865828, , , 0.000000, , , 
28844, , 9.692655, -1.516298, -1.097034, 0.094388, -0.284617, 0.054435, 0.120560, 0.456308, 0.106276, -0.703369, 0.531494, 0.084229, 0.096909, -0.015105, -0.011201, 0.999997, 0.000603, 0.002282, 0.000531, -115.978110, -79.354709, 21.480312, , , 0.000000, , , 
