PacketCounter, SampleTimeFine, Acc_X, Acc_Y, Acc_Z, FreeAcc_X, FreeAcc_Y, FreeAcc_Z, Gyr_X, Gyr_Y, Gyr_Z, Mag_X, Mag_Y, Mag_Z, VelInc_X, VelInc_Y, VelInc_Z, OriInc_q0, OriInc_q1, OriInc_q2, OriInc_q3, Roll, Pitch, Yaw, Latitude, Longitude, Altitude, Vel_X, Vel_Y, Vel_Z
60696, , 9.678056, 1.883505, 1.221125, -0.000000, -0.000000, 0.122276, -0.014774, 0.007621, -0.009826, -0.776611, -0.589600, -0.213867, 0.096782, 0.018831, 0.012206, 1.000000, -0.000074, 0.000038, -0.000049, 57.049142, -76.945346, 17.462130, , , 0.000000, , , 
60697, , 9.566218, 1.924399, 1.123932, 0.000000, 0.000000, 0.009688, -0.026300, 0.023042, -0.011808, -0.769775, -0.585205, -0.220459, 0.095665, 0.019240, 0.011226, 1.000000, -0.000131, 0.000115, -0.000059, 59.737911, -76.892363, 12.655934, , , 0.000000, , , 
60698, , 9.507936, 1.873639, 1.001829, 0.049374, 0.146985, -0.071487, -0.034075, 0.010410, -0.013136, -0.769775, -0.583008, -0.216309, 0.095081, 0.018732, 0.010010, 1.000000, -0.000170, 0.000052, -0.000066, 58.369997, -76.916489, 15.044715, , , 0.000000, , , 
60699, , 9.561523, 1.729825, 1.076404, 0.176733, 0.038005, -0.038180, -0.016744, 0.005862, -0.009990, -0.776611, -0.587402, -0.220459, 0.095616, 0.017294, 0.010760, 1.000000, -0.000084, 0.000029, -0.000050, 58.361016, -76.909854, 15.044086, , , 0.000000, , , 
60700, , 9.501112, 1.828460, 1.208460, 0.036221, -0.062076, -0.062323, 0.007438, 0.008632, -0.010649, -0.774170, -0.589600, -0.213867, 0.095013, 0.018279, 0.012081, 1.000000, 0.000037, 0.000043, -0.000053, 58.351899, -76.901806, 15.056317, , , 0.000000, , , 
60701, , 9.583056, 1.900786, 1.361705, -0.053963, -0.182459, 0.049665, 0.005711, 0.002789, -0.014599, -0.769775, -0.587402, -0.216064, 0.095832, 0.019000, 0.013616, 1.000000, 0.000029, 0.000014, -0.000073, 58.368178, -76.893847, 15.042962, , , 0.000000, , , 
60702, , 9.670557, 1.978665, 1.318708, -0.094433, -0.113832, 0.144818, -0.016252, 0.012751, -0.016162, -0.767578, -0.580811, -0.211914, 0.096708, 0.019780, 0.013179, 1.000000, -0.000081, 0.000064, -0.000081, 58.369730, -76.883262, 15.034803, , , 0.000000, , , 
60703, , 9.571785, 2.008200, 1.009183, -0.057559, 0.185699, 0.017500, -0.052846, 0.007437, -0.020858, -0.769775, -0.587402, -0.218262, 0.095720, 0.020075, 0.010083, 1.000000, -0.000264, 0.000037, -0.000104, 58.350781, -76.870852, 15.023169, , , 0.000000, , , 
60704, , 9.635712, 1.823848, 1.019812, 0.128260, 0.126533, 0.045351, -0.051188, 0.010896, -0.020070, -0.771973, -0.587402, -0.222656, 0.096360, 0.018231, 0.010188, 1.000000, -0.000256, 0.000054, -0.000100, 58.334196, -76.858075, 15.011738, , , 0.000000, , , 
60705, , 9.592363, 1.822592, 1.080843, 0.104971, 0.066679, 0.010145, -0.032991, 0.009271, -0.014946, -0.771973, -0.585205, -0.214111, 0.095925, 0.018221, 0.010801, 1.000000, -0.000165, 0.000046, -0.000075, 58.315192, -76.847998, 15.011843, , , 0.000000, , , 
60706, , 9.600557, 1.889544, 1.051257, 0.053788, 0.116115, 0.027528, -0.008602, 0.015938, -0.015543, -0.771973, -0.587402, -0.218262, 0.096008, 0.018888, 0.010504, 1.000000, -0.000043, 0.000080, -0.000078, 58.298071, -76.836115, 15.024325, , , 0.000000, , , 
60707, , 9.541658, 1.881568, 1.150872, 0.022851, 0.016376, -0.019462, -0.009106, 0.013729, -0.014976, -0.771973, -0.587402, -0.216064, 0.095419, 0.018809, 0.011501, 1.000000, -0.000046, 0.000069, -0.000075, 58.283530, -76.824681, 15.033901, , , 0.000000, , , 
60708, , 9.495260, 1.903923, 1.260594, -0.036840, -0.084134, -0.047159, 0.002442, 0.013351, -0.011596, -0.771973, -0.587402, -0.218262, 0.094955, 0.019034, 0.012600, 1.000000, 0.000012, 0.000067, -0.000058, 58.285053, -76.816584, 15.035543, , , 0.000000, , , 
60709, , 9.476572, 1.838513, 1.134822, 0.056342, 0.016196, -0.093123, -0.011331, 0.005679, -0.018365, -0.771973, -0.585205, -0.218506, 0.094768, 0.018377, 0.011344, 1.000000, -0.000057, 0.000028, -0.000092, 58.290353, -76.805922, 15.023431, , , 0.000000, , , 
60710, , 9.518122, 1.759314, 1.091704, 0.152745, 0.036462, -0.073232, 0.006730, 0.002545, -0.010128, -0.771973, -0.589600, -0.220459, 0.095182, 0.017588, 0.010916, 1.000000, 0.000034, 0.000013, -0.000051, 58.305609, -76.801248, 15.012098, , , 0.000000, , , 
60711, , 9.530353, 1.791184, 1.101835, 0.124117, 0.036246, -0.053933, 0.029197, -0.000516, -0.014728, -0.767578, -0.580811, -0.218506, 0.095305, 0.017903, 0.011021, 1.000000, 0.000146, -0.000003, -0.000074, 58.342299, -76.794221, 14.991595, , , 0.000000, , , 
60712, , 9.705747, 1.798571, 1.218964, 0.125106, -0.063775, 0.132288, 0.042247, 0.005748, -0.013046, -0.767334, -0.584961, -0.222656, 0.097059, 0.017977, 0.012191, 1.000000, 0.000211, 0.000029, -0.000065, 58.366208, -76.788052, 14.990742, , , 0.000000, , , 
60713, , 9.849319, 1.929551, 1.530182, -0.048769, -0.314470, 0.334847, 0.069949, 0.019341, -0.012060, -0.765137, -0.583008, -0.216309, 0.098496, 0.019284, 0.015299, 1.000000, 0.000350, 0.000097, -0.000060, 58.381538, -76.776358, 15.016163, , , 0.000000, , , 
60714, , 9.822742, 2.207776, 1.324278, -0.257012, -0.035892, 0.338515, 0.024477, 0.047665, -0.012104, -0.771973, -0.587402, -0.220459, 0.098232, 0.022070, 0.013222, 1.000000, 0.000122, 0.000238, -0.000061, 58.292451, -76.757486, 15.119699, , , 0.000000, , , 
60715, , 9.574875, 2.144045, 0.894735, -0.132582, 0.344318, 0.033102, -0.019463, 0.037459, -0.018062, -0.769775, -0.580811, -0.220703, 0.095752, 0.021433, 0.008927, 1.000000, -0.000097, 0.000187, -0.000090, 58.226914, -76.737394, 15.175572, , , 0.000000, , , 
60716, , 9.674884, 1.873584, 1.060605, 0.099980, 0.116699, 0.097659, -0.044188, 0.025375, -0.014423, -0.771973, -0.585205, -0.218506, 0.096752, 0.018731, 0.010590, 1.000000, -0.000221, 0.000127, -0.000072, 58.156975, -76.722164, 15.219099, , , 0.000000, , , 
60717, , 9.467862, 1.802105, 1.122202, 0.106168, 0.027521, -0.110353, -0.019458, 0.032786, -0.012454, -0.769531, -0.591553, -0.216064, 0.094682, 0.018016, 0.011205, 1.000000, -0.000097, 0.000164, -0.000062, 58.094225, -76.706185, 15.272120, , , 0.000000, , , 
60718, , 9.420374, 1.835941, 1.142817, 0.060326, 0.016623, -0.147480, -0.003988, 0.025591, -0.015731, -0.774414, -0.583008, -0.216309, 0.094207, 0.018352, 0.011416, 1.000000, -0.000020, 0.000128, -0.000079, 58.077773, -76.692377, 15.288914, , , 0.000000, , , 
60719, , 9.322136, 1.937867, 1.138825, -0.053693, 0.046049, -0.223659, -0.014768, 0.019408, -0.017876, -0.767334, -0.589355, -0.222656, 0.093224, 0.019371, 0.011378, 1.000000, -0.000074, 0.000097, -0.000089, 58.052340, -76.677803, 15.306356, , , 0.000000, , , 
60720, , 9.306536, 1.974252, 1.171015, -0.098293, 0.025518, -0.227791, -0.039341, -0.001550, -0.024371, -0.765137, -0.582764, -0.220703, 0.093068, 0.019733, 0.011707, 1.000000, -0.000197, -0.000008, -0.000122, 58.070679, -76.668875, 15.264491, , , 0.000000, , , 
60721, , 9.477228, 1.975326, 1.255683, -0.082814, -0.044601, -0.051148, -0.083579, -0.014759, -0.024145, -0.762695, -0.591553, -0.218262, 0.094774, 0.019747, 0.012556, 1.000000, -0.000418, -0.000074, -0.000121, 58.083939, -76.661606, 15.201652, , , 0.000000, , , 
60722, , 9.696414, 1.920018, 1.503202, -0.048922, -0.284547, 0.181469, -0.086400, -0.024117, -0.020695, -0.769775, -0.589355, -0.220459, 0.096964, 0.019197, 0.015035, 1.000000, -0.000432, -0.000121, -0.000103, 58.120335, -76.658040, 15.113894, , , 0.000000, , , 
60723, , 9.725365, 2.136162, 1.353553, -0.202603, -0.076257, 0.233762, -0.088374, -0.003716, -0.021867, -0.771973, -0.593750, -0.222412, 0.097256, 0.021357, 0.013528, 1.000000, -0.000442, -0.000019, -0.000109, 58.105232, -76.648521, 15.077378, , , 0.000000, , , 
60724, , 9.733753, 2.078421, 1.117510, -0.079115, 0.133818, 0.201825, -0.108690, 0.001765, -0.026491, -0.769775, -0.587158, -0.224854, 0.097340, 0.020777, 0.011163, 1.000000, -0.000543, 0.000009, -0.000132, 58.079269, -76.630376, 15.041151, , , 0.000000, , , 
60725, , 9.619354, 1.816660, 1.166063, 0.128476, 0.005843, 0.045070, -0.088310, 0.023258, -0.016508, -0.765137, -0.587158, -0.222656, 0.096196, 0.018164, 0.011641, 1.000000, -0.000442, 0.000116, -0.000083, 58.002205, -76.615289, 15.068357, , , 0.000000, , , 
60726, , 9.467652, 1.831226, 1.080296, 0.106661, 0.086112, -0.110210, -0.042510, 0.023342, -0.014250, -0.774170, -0.589600, -0.224854, 0.094679, 0.018308, 0.010788, 1.000000, -0.000213, 0.000117, -0.000071, 57.942917, -76.599855, 15.103062, , , 0.000000, , , 
60727, , 9.427783, 1.847160, 1.085407, 0.083026, 0.086063, -0.145273, -0.035187, 0.021108, -0.010580, -0.765137, -0.587158, -0.220459, 0.094280, 0.018469, 0.010841, 1.000000, -0.000176, 0.000106, -0.000053, 57.893272, -76.588284, 15.133371, , , 0.000000, , , 
60728, , 9.407097, 1.793000, 1.099705, 0.126080, 0.056078, -0.174293, -0.013853, 0.005019, -0.008526, -0.769775, -0.587158, -0.227051, 0.094072, 0.017927, 0.010993, 1.000000, -0.000069, 0.000025, -0.000043, 57.895636, -76.583603, 15.123626, , , 0.000000, , , 
60729, , 9.463322, 1.761252, 1.239659, 0.129776, -0.083608, -0.108596, 0.015361, -0.008718, -0.000190, -0.769775, -0.585205, -0.224854, 0.094633, 0.017611, 0.012402, 1.000000, 0.000077, -0.000044, -0.000001, 57.922431, -76.586158, 15.105129, , , 0.000000, , , 
60730, , 9.506151, 1.983887, 1.280585, -0.080722, -0.054873, -0.018144, 0.027177, -0.013172, -0.000596, -0.769775, -0.587158, -0.224854, 0.095061, 0.019837, 0.012815, 1.000000, 0.000136, -0.000066, -0.000003, 57.954856, -76.592856, 15.085451, , , 0.000000, , , 
60731, , 9.799902, 1.944171, 1.390185, -0.008475, -0.154855, 0.273265, 0.000226, -0.011158, -0.001382, -0.767334, -0.587158, -0.222656, 0.097998, 0.019441, 0.013907, 1.000000, 0.000001, -0.000056, -0.000007, 57.979428, -76.595575, 15.060314, , , 0.000000, , , 
60732, , 9.670840, 2.067196, 0.958835, -0.032839, 0.284154, 0.118878, 0.009496, -0.006922, -0.003126, -0.771973, -0.589600, -0.222656, 0.096708, 0.020670, 0.009593, 1.000000, 0.000047, -0.000035, -0.000016, 57.995991, -76.597623, 15.048170, , , 0.000000, , , 
60733, , 9.673881, 1.948920, 1.014777, 0.062885, 0.195036, 0.105480, -0.032476, -0.012930, -0.005792, -0.769775, -0.587402, -0.220459, 0.096739, 0.019488, 0.010151, 1.000000, -0.000162, -0.000065, -0.000029, 58.011060, -76.598736, 15.013539, , , 0.000000, , , 
60734, , 10.286540, 2.130404, 2.039249, -0.252945, -0.686701, 0.863198, 0.035076, 0.102314, 0.004028, -0.771973, -0.585205, -0.229248, 0.102875, 0.021303, 0.020344, 1.000000, 0.000175, 0.000512, 0.000020, 57.836229, -76.572772, 15.215546, , , 0.000000, , , 
60735, , 9.765785, 2.048704, 2.907460, -0.523712, -1.544385, 0.451888, -0.093252, 0.428343, -0.053657, -0.762695, -0.589355, -0.227051, 0.097725, 0.020474, 0.028856, 0.999998, -0.000466, 0.002142, -0.000268, 56.990776, -76.414702, 16.030092, , , 0.000000, , , 
60736, , 7.548621, 1.448177, -0.410046, 0.469929, 1.321043, -2.244264, 0.032438, 0.203531, -0.052365, -0.765137, -0.587158, -0.229248, 0.075486, 0.014463, -0.004175, 0.999999, 0.000162, 0.001018, -0.000262, 56.613721, -76.316810, 16.434764, , , 0.000000, , , 
60737, , 9.315528, 2.363844, 1.002816, -0.369477, 0.374525, -0.164077, -0.089097, 0.004397, -0.038458, -0.762695, -0.593750, -0.231201, 0.093160, 0.023625, 0.010016, 1.000000, -0.000445, 0.000022, -0.000192, 56.603709, -76.297034, 16.392512, , , 0.000000, , , 
60738, , 9.312215, 1.761088, 1.062249, 0.180530, 0.138807, -0.278785, -0.157859, -0.008402, -0.052301, -0.765137, -0.584961, -0.231445, 0.093126, 0.017595, 0.010613, 1.000000, -0.000789, -0.000042, -0.000262, 56.603104, -76.268742, 16.300015, , , 0.000000, , , 
60739, , 9.885163, 2.064607, 1.168193, 0.001647, 0.166242, 0.351765, -0.115850, -0.049090, -0.050787, -0.769775, -0.587158, -0.227051, 0.098854, 0.020628, 0.011694, 1.000000, -0.000579, -0.000245, -0.000254, 56.698213, -76.259880, 16.133759, , , 0.000000, , , 
60740, , 9.842821, 1.857899, 1.031851, 0.224989, 0.227096, 0.251876, -0.182251, -0.056940, -0.046782, -0.765137, -0.587158, -0.233643, 0.098430, 0.018565, 0.010330, 1.000000, -0.000911, -0.000285, -0.000234, 56.774029, -76.258009, 15.948974, , , 0.000000, , , 
60741, , 9.732251, 1.808806, 1.298450, 0.171445, -0.052101, 0.169414, -0.086052, -0.058135, -0.027858, -0.765137, -0.589355, -0.231445, 0.097321, 0.018080, 0.013005, 1.000000, -0.000430, -0.000291, -0.000139, 56.874381, -76.262894, 15.794897, , , 0.000000, , , 
60742, , 9.739607, 2.136410, 1.360170, -0.149657, -0.014625, 0.249700, -0.061183, -0.043621, -0.016234, -0.767334, -0.587158, -0.233643, 0.097395, 0.021360, 0.013616, 1.000000, -0.000306, -0.000218, -0.000081, 56.952725, -76.270302, 15.677080, , , 0.000000, , , 
60743, , 9.440014, 1.946545, 1.073889, 0.039543, 0.176708, -0.116124, -0.056844, -0.054449, -0.014819, -0.760498, -0.589355, -0.231201, 0.094399, 0.019462, 0.010759, 1.000000, -0.000284, -0.000272, -0.000074, 57.046088, -76.280186, 15.547426, , , 0.000000, , , 
60744, , 9.735213, 1.843511, 1.634683, 0.042850, -0.372801, 0.222465, -0.068492, -0.043686, -0.011153, -0.762695, -0.593750, -0.229004, 0.097350, 0.018435, 0.016362, 1.000000, -0.000342, -0.000218, -0.000056, 57.119763, -76.289000, 15.430195, , , 0.000000, , , 
60745, , 8.711883, 1.713936, 1.499367, -0.032093, -0.350789, -0.814993, 0.055451, -0.006911, -0.000799, -0.760254, -0.591553, -0.231201, 0.087118, 0.017135, 0.015001, 1.000000, 0.000277, -0.000035, -0.000004, 57.166035, -76.290766, 15.415243, , , 0.000000, , , 
60746, , 8.861282, 2.300645, 1.001365, -0.402285, 0.304272, -0.616841, 0.034357, -0.119911, -0.021347, -0.769775, -0.589355, -0.229248, 0.088609, 0.022995, 0.010071, 1.000000, 0.000172, -0.000600, -0.000107, 57.459572, -76.313211, 15.135592, , , 0.000000, , , 
60747, , 9.063998, 1.974593, 1.412336, -0.170301, -0.183231, -0.432538, -0.114229, -0.114223, -0.038427, -0.767334, -0.591553, -0.229004, 0.090636, 0.019737, 0.014164, 1.000000, -0.000571, -0.000571, -0.000192, 57.669622, -76.329679, 14.852049, , , 0.000000, , , 
60748, , 9.210992, 1.790023, 0.990331, 0.154719, 0.157229, -0.379839, -0.061851, -0.192854, -0.041412, -0.760498, -0.589355, -0.227051, 0.092104, 0.017884, 0.009987, 0.999999, -0.000309, -0.000964, -0.000207, 58.078898, -76.365640, 14.395883, , , 0.000000, , , 
60749, , 9.712420, 2.021299, 1.310456, -0.039875, -0.064577, 0.193723, -0.067528, -0.209970, -0.049657, -0.765137, -0.582764, -0.229248, 0.097115, 0.020193, 0.013200, 0.999999, -0.000338, -0.001050, -0.000248, 58.524621, -76.404615, 13.897473, , , 0.000000, , , 
60750, , 9.937801, 1.885783, 1.815721, -0.010898, -0.593101, 0.446990, -0.118238, -0.226531, -0.049343, -0.762695, -0.591553, -0.226807, 0.099362, 0.018844, 0.018259, 0.999999, -0.000591, -0.001133, -0.000247, 58.972934, -76.447335, 13.365405, , , 0.000000, , , 
60751, , 10.909153, 2.014706, 3.976955, -0.542269, -2.572645, 1.675229, -0.120278, -0.213848, -0.014738, -0.765137, -0.589355, -0.222656, 0.109050, 0.020163, 0.039874, 0.999999, -0.000601, -0.001069, -0.000074, 59.359398, -76.502860, 12.897035, , , 0.000000, , , 
60752, , 10.845718, 2.915762, 1.557312, -0.695980, -0.007973, 1.504204, 0.048926, -0.037971, 0.030415, -0.765137, -0.587158, -0.222656, 0.108450, 0.029170, 0.015601, 1.000000, 0.000245, -0.000190, 0.000152, 59.358057, -76.517688, 12.929854, , , 0.000000, , , 
60753, , 9.533773, 3.187501, -0.310955, -0.703779, 1.779145, 0.060965, -0.379848, -0.115975, -0.030941, -0.762695, -0.595947, -0.229004, 0.095344, 0.031854, -0.003115, 0.999998, -0.001899, -0.000580, -0.000155, 59.416903, -76.536221, 12.645559, , , 0.000000, , , 
60754, , 10.323151, 0.696413, 0.437967, 1.571069, 0.327780, 0.418078, -0.373388, -0.080538, 0.004812, -0.762695, -0.584961, -0.229248, 0.103230, 0.006975, 0.004408, 0.999998, -0.001867, -0.000403, 0.000024, 59.352147, -76.543561, 12.493943, , , 0.000000, , , 
60755, , 10.105563, 1.065439, 0.086456, 1.280541, 0.764972, 0.239182, -0.077934, -0.005817, 0.037591, -0.767334, -0.587158, -0.229248, 0.101054, 0.010674, 0.000863, 1.000000, -0.000390, -0.000029, 0.000188, 59.273689, -76.563684, 12.528720, , , 0.000000, , , 
60756, , 9.577361, 1.464194, 0.270504, 0.731383, 0.693065, -0.172790, 0.164393, 0.040254, 0.055260, -0.767578, -0.582764, -0.229248, 0.095770, 0.014666, 0.002698, 1.000000, 0.000822, 0.000201, 0.000276, 59.204974, -76.583503, 12.694776, , , 0.000000, , , 
60757, , 9.297738, 2.276281, 0.882084, -0.270360, 0.358313, -0.210293, 0.198997, 0.061143, 0.052566, -0.767334, -0.591553, -0.224609, 0.092974, 0.022778, 0.008815, 0.999999, 0.000995, 0.000306, 0.000263, 59.128195, -76.591303, 12.890924, , , 0.000000, , , 
60758, , 8.744176, 2.370659, 0.854336, -0.478989, 0.386992, -0.733517, 0.117985, 0.051694, 0.054718, -0.769775, -0.589355, -0.229248, 0.087437, 0.023725, 0.008535, 1.000000, 0.000590, 0.000258, 0.000274, 59.042174, -76.611380, 13.048505, , , 0.000000, , , 
60759, , 8.930159, 2.336191, 1.277685, -0.533022, -0.012479, -0.509261, -0.065329, 0.006131, 0.043705, -0.767578, -0.582764, -0.229248, 0.089297, 0.023386, 0.012766, 1.000000, -0.000327, 0.000031, 0.000219, 58.937942, -76.630937, 13.117175, , , 0.000000, , , 
60760, , 9.141609, 1.972646, 1.275827, -0.150974, -0.110977, -0.375899, -0.136190, -0.004925, 0.023946, -0.769775, -0.583008, -0.231445, 0.091413, 0.019746, 0.012747, 1.000000, -0.000681, -0.000025, 0.000120, 58.859523, -76.646400, 13.114346, , , 0.000000, , , 
60761, , 9.429106, 1.908232, 1.177426, -0.000247, -0.020943, -0.120665, -0.137286, -0.029785, 0.010796, -0.771973, -0.589355, -0.227051, 0.094288, 0.019095, 0.011775, 1.000000, -0.000686, -0.000149, 0.000054, 58.828850, -76.660435, 13.065004, , , 0.000000, , , 
60762, , 9.441566, 1.847597, 1.431188, -0.019610, -0.281184, -0.090258, -0.111706, -0.046409, 0.009135, -0.762695, -0.587158, -0.231445, 0.094411, 0.018488, 0.014323, 1.000000, -0.000559, -0.000232, 0.000046, 58.871584, -76.680569, 12.953831, , , 0.000000, , , 
60763, , 9.422790, 2.043903, 1.768477, -0.310149, -0.542130, -0.029850, -0.092739, -0.074395, 0.007352, -0.772217, -0.583008, -0.233643, 0.094221, 0.020451, 0.017710, 1.000000, -0.000464, -0.000372, 0.000037, 58.963442, -76.706121, 12.804803, , , 0.000000, , , 
60764, , 9.508059, 1.889217, 1.439937, -0.052603, -0.281053, -0.016567, -0.092130, -0.100571, 0.000523, -0.769775, -0.580811, -0.225098, 0.095073, 0.018899, 0.014438, 1.000000, -0.000461, -0.000503, 0.000003, 59.110637, -76.731886, 12.595113, , , 0.000000, , , 
60765, , 9.532163, 1.661929, 1.269713, 0.210370, -0.199710, -0.058090, -0.065897, -0.125303, 0.003053, -0.771973, -0.591553, -0.226807, 0.095313, 0.016625, 0.012751, 1.000000, -0.000329, -0.000627, 0.000015, 59.330650, -76.770031, 12.330218, , , 0.000000, , , 
60766, , 9.487587, 1.601315, 1.149290, 0.287984, -0.119740, -0.127539, 0.007621, -0.156935, 0.004938, -0.771973, -0.587402, -0.227051, 0.094866, 0.016015, 0.011568, 1.000000, 0.000038, -0.000785, 0.000025, 59.669229, -76.818119, 11.990293, , , 0.000000, , , 
60767, , 9.568262, 1.571486, 1.127186, 0.335296, -0.119617, -0.057432, 0.039656, -0.166875, -0.003105, -0.774414, -0.587402, -0.227051, 0.095673, 0.015711, 0.011355, 1.000000, 0.000198, -0.000834, -0.000016, 60.049247, -76.864524, 11.623322, , , 0.000000, , , 
60768, , 9.331771, 1.675982, 1.038442, 0.207005, -0.029759, -0.277203, 0.151508, -0.175765, 0.015004, -0.774414, -0.578613, -0.220703, 0.093307, 0.016759, 0.010479, 0.999999, 0.000758, -0.000879, 0.000075, 60.482180, -76.922526, 11.267968, , , 0.000000, , , 
60769, , 9.266039, 1.985024, 1.330514, -0.188419, -0.231428, -0.248119, 0.138039, -0.221032, 0.009334, -0.771973, -0.585205, -0.218506, 0.092645, 0.019845, 0.013421, 0.999999, 0.000690, -0.001105, 0.000047, 61.026733, -76.989003, 10.790137, , , 0.000000, , , 
60770, , 9.345790, 1.921576, 1.783333, -0.255747, -0.700184, -0.134836, 0.124201, -0.237021, 0.004334, -0.767334, -0.585205, -0.216309, 0.093436, 0.019207, 0.017956, 0.999999, 0.000621, -0.001185, 0.000022, 61.594178, -77.064319, 10.282588, , , 0.000000, , , 
60771, , 9.956590, 1.923391, 1.774644, -0.126591, -0.690745, 0.458110, 0.151091, -0.211390, 0.004783, -0.769775, -0.585205, -0.216309, 0.099547, 0.019223, 0.017866, 0.999999, 0.000755, -0.001057, 0.000024, 62.141040, -77.123885, 9.810338, , , 0.000000, , , 
60772, , 9.770773, 2.573292, 0.751597, -0.471687, 0.455474, 0.297938, 0.102177, -0.207077, -0.004517, -0.771973, -0.583008, -0.214111, 0.097700, 0.025727, 0.007630, 0.999999, 0.000511, -0.001035, -0.000023, 62.624819, -77.173415, 9.375705, , , 0.000000, , , 
60773, , 9.906829, 1.991667, 0.665287, 0.118905, 0.339310, 0.307851, -0.069655, -0.222852, -0.023205, -0.771973, -0.583008, -0.214111, 0.099063, 0.019908, 0.006756, 0.999999, -0.000348, -0.001114, -0.000116, 63.111454, -77.219821, 8.835710, , , 0.000000, , , 
60774, , 9.830116, 1.708708, 0.652098, 0.364044, 0.242791, 0.176536, -0.045459, -0.198793, -0.015559, -0.776611, -0.587402, -0.209473, 0.098296, 0.017081, 0.006615, 0.999999, -0.000227, -0.000994, -0.000078, 63.514099, -77.262888, 8.393922, , , 0.000000, , , 
60775, , 9.553848, 1.722144, 0.534083, 0.321818, 0.332776, -0.101215, 0.033922, -0.173809, -0.002039, -0.776611, -0.587402, -0.211670, 0.095534, 0.017220, 0.005427, 1.000000, 0.000170, -0.000869, -0.000010, 63.931152, -77.305966, 7.986248, , , 0.000000, , , 
60776, , 9.416147, 1.965140, 0.939816, -0.061816, 0.002145, -0.148061, 0.061429, -0.204957, 0.009671, -0.771973, -0.587402, -0.203125, 0.094151, 0.019653, 0.009501, 0.999999, 0.000307, -0.001025, 0.000048, 64.412777, -77.364035, 7.528624, , , 0.000000, , , 
60777, , 9.036304, 1.991250, 1.241943, -0.266389, -0.307413, -0.485480, 0.101539, -0.219551, 0.021814, -0.771973, -0.585205, -0.205322, 0.090347, 0.019916, 0.012529, 0.999999, 0.000508, -0.001098, 0.000109, 64.955205, -77.429186, 7.032354, , , 0.000000, , , 
60778, , 8.598634, 2.208835, 1.571387, -0.670652, -0.588131, -0.841123, 0.054079, -0.324669, 0.016481, -0.774414, -0.585205, -0.203125, 0.085959, 0.022091, 0.015859, 0.999999, 0.000270, -0.001623, 0.000082, 65.726223, -77.514129, 6.277584, , , 0.000000, , , 
60779, , 8.525923, 1.834995, 1.864136, -0.437683, -1.015116, -0.963313, 0.013369, -0.413707, 0.001947, -0.776611, -0.591797, -0.198486, 0.085220, 0.018350, 0.018819, 0.999998, 0.000067, -0.002069, 0.000010, 66.715119, -77.610774, 5.272733, , , 0.000000, , , 
60780, , 8.529426, 1.599244, 1.776412, -0.202943, -1.042122, -1.018545, 0.051043, -0.511046, -0.014582, -0.781250, -0.589844, -0.192139, 0.085250, 0.015982, 0.017986, 0.999997, 0.000255, -0.002555, -0.000073, 67.953539, -77.707671, 4.037083, , , 0.000000, , , 
60781, , 8.701629, 1.404071, 1.819572, -0.012248, -1.190689, -0.891788, 0.162975, -0.632310, -0.016386, -0.783447, -0.589844, -0.183350, 0.086959, 0.014019, 0.018482, 0.999995, 0.000815, -0.003162, -0.000082, 69.620450, -77.830022, 2.426981, , , 0.000000, , , 
60782, , 8.822076, 1.500006, 2.111559, -0.179851, -1.499068, -0.743083, 0.289324, -0.764282, -0.012776, -0.779053, -0.583252, -0.179199, 0.088140, 0.014964, 0.021474, 0.999992, 0.001447, -0.003821, -0.000064, 71.668269, -77.964859, 0.512000, , , 0.000000, , , 
60783, , 8.839064, 1.577638, 2.181412, -0.288628, -1.619390, -0.720373, 0.356610, -0.905527, -0.026490, -0.783691, -0.583252, -0.166016, 0.088293, 0.015725, 0.022242, 0.999988, 0.001783, -0.004528, -0.000132, 74.234445, -78.102536, -1.902258, , , 0.000000, , , 
60784, , 8.979142, 1.275116, 2.174547, 0.002531, -1.792921, -0.660414, 0.386459, -1.059992, -0.036116, -0.785889, -0.587891, -0.150635, 0.089677, 0.012692, 0.022246, 0.999984, 0.001932, -0.005300, -0.000181, 77.164399, -78.236785, -4.659323, , , 0.000000, , , 
60785, , 8.982885, 1.210122, 2.030791, 0.081876, -1.782420, -0.696998, 0.493929, -1.236774, -0.052184, -0.785889, -0.583496, -0.142090, 0.089704, 0.012027, 0.020893, 0.999978, 0.002470, -0.006184, -0.000261, 80.831936, -78.342879, -8.115682, , , 0.000000, , , 
60786, , 8.932869, 1.391850, 2.177909, -0.168858, -1.988539, -0.730165, 0.525905, -1.449569, -0.071871, -0.785889, -0.587891, -0.133301, 0.089173, 0.013828, 0.022462, 0.999970, 0.002630, -0.007248, -0.000359, 85.023205, -78.416109, -12.065880, , , 0.000000, , , 
60787, , 8.919366, 1.300640, 2.281405, -0.147751, -2.257518, -0.794308, 0.512076, -1.676202, -0.096899, -0.794922, -0.590332, -0.109131, 0.089004, 0.012904, 0.023594, 0.999961, 0.002560, -0.008381, -0.000484, 90.009475, -78.402523, -16.856152, , , 0.000000, , , 
60788, , 9.157433, 1.063674, 2.241487, 0.096362, -2.457344, -0.649526, 0.543745, -1.903843, -0.116321, -0.787842, -0.594482, -0.087158, 0.091361, 0.010521, 0.023314, 0.999951, 0.002719, -0.009519, -0.000582, 95.372459, -78.304468, -21.995054, , , 0.000000, , , 
