PacketCounter, SampleTimeFine, Acc_X, Acc_Y, Acc_Z, FreeAcc_X, FreeAcc_Y, FreeAcc_Z, Gyr_X, Gyr_Y, Gyr_Z, Mag_X, Mag_Y, Mag_Z, VelInc_X, VelInc_Y, VelInc_Z, OriInc_q0, OriInc_q1, OriInc_q2, OriInc_q3, Roll, Pitch, Yaw, Latitude, Longitude, Altitude, Vel_X, Vel_Y, Vel_Z
63872, , 8.667852, -0.957018, -3.290959, -0.000000, 0.000000, -0.491854, -0.311897, 0.175372, 0.063379, -0.924316, 0.416260, -0.051270, 0.086653, -0.009594, -0.032971, 0.999998, -0.001559, 0.000877, 0.000317, -163.775561, -68.382889, 122.767027, , , 0.000000, , , 
63873, , 8.457529, -1.329598, -3.652738, -0.022418, -0.845284, -0.543107, -0.132391, 0.117634, 0.063172, -0.922363, 0.420410, -0.053223, 0.084558, -0.013293, -0.036568, 1.000000, -0.000662, 0.000588, 0.000316, -166.930511, -69.836597, 122.275495, , , 0.000000, , , 
63874, , 8.310986, -1.105359, -3.779430, 0.256205, -0.816357, -0.655924, 0.065310, 0.034132, 0.028669, -0.922363, 0.420410, -0.051270, 0.083105, -0.011029, -0.037812, 1.000000, 0.000327, 0.000171, 0.000143, -166.837418, -69.851916, 122.216189, , , 0.000000, , , 
63875, , 8.092191, -0.868320, -3.626279, 0.363962, -0.600786, -0.930457, 0.108988, -0.066242, -0.005486, -0.922119, 0.416260, -0.049072, 0.080934, -0.008666, -0.036241, 1.000000, 0.000545, -0.000331, -0.000027, -166.688656, -69.763426, 122.126952, , , 0.000000, , , 
63876, , 8.328667, -0.577897, -3.592995, 0.496727, -0.297883, -0.742143, 0.060097, -0.193829, -0.046094, -0.928467, 0.420410, -0.055420, 0.083320, -0.005787, -0.035851, 0.999999, 0.000300, -0.000969, -0.000230, -166.792666, -69.661388, 122.274552, , , 0.000000, , , 
63877, , 8.716804, -0.270440, -3.193918, 0.347299, 0.303384, -0.536686, -0.048302, -0.259494, -0.068362, -0.924561, 0.424561, -0.049072, 0.087208, -0.002742, -0.031825, 0.999999, -0.000242, -0.001297, -0.000342, -167.091767, -69.505235, 122.636526, , , 0.000000, , , 
63878, , 8.923009, -0.065118, -2.668813, 0.071905, 0.861580, -0.539105, -0.063757, -0.306366, -0.083220, -0.926514, 0.418213, -0.042725, 0.089271, -0.000697, -0.026551, 0.999999, -0.000319, -0.001532, -0.000416, -167.355587, -69.344591, 122.879302, , , 0.000000, , , 
63879, , 9.361392, 0.225138, -2.366640, -0.043835, 1.404004, -0.256847, -0.021413, -0.332240, -0.098602, -0.926514, 0.420410, -0.044922, 0.093654, 0.002203, -0.023511, 0.999998, -0.000107, -0.001661, -0.000493, -167.720012, -69.160318, 123.166647, , , 0.000000, , , 
63880, , 9.851065, 0.298759, -2.003062, -0.361836, 1.851994, 0.065779, -0.003597, -0.295690, -0.094014, -0.924316, 0.416260, -0.034424, 0.098542, 0.002941, -0.019885, 0.999999, -0.000018, -0.001478, -0.000470, -167.953244, -69.006052, 123.414127, , , 0.000000, , , 
63881, , 10.119190, 0.185772, -1.599795, -0.778910, 2.078157, 0.190630, 0.064833, -0.263117, -0.080321, -0.930420, 0.414062, -0.034668, 0.101214, 0.001822, -0.015864, 0.999999, 0.000324, -0.001316, -0.000402, -168.635975, -69.128706, 123.658305, , , 0.000000, , , 
63882, , 10.444394, -0.031447, -1.353507, -1.185793, 2.197555, 0.418780, 0.077776, -0.229376, -0.059679, -0.932861, 0.422363, -0.032227, 0.104459, -0.000340, -0.013415, 0.999999, 0.000389, -0.001147, -0.000298, -168.746445, -69.006540, 123.824292, , , 0.000000, , , 
63883, , 10.675942, -0.411407, -1.470229, -1.396731, 1.836042, 0.722237, 0.107754, -0.159053, -0.026876, -0.924316, 0.414062, -0.036621, 0.106771, -0.004121, -0.014620, 1.000000, 0.000539, -0.000795, -0.000134, -169.705419, -69.523881, 123.783736, , , 0.000000, , , 
63884, , 10.720125, -0.654203, -1.601752, -1.501320, 1.603095, 0.821729, 0.196371, -0.064968, -0.000160, -0.928467, 0.414062, -0.036621, 0.107206, -0.006526, -0.015989, 0.999999, 0.000982, -0.000325, -0.000001, -169.611026, -69.487278, 123.803080, , , 0.000000, , , 
63885, , 10.444057, -0.592991, -1.564787, -1.363517, 1.458964, 0.574360, 0.223053, 0.033983, 0.004841, -0.928467, 0.416260, -0.030273, 0.104438, -0.005910, -0.015672, 0.999999, 0.001115, 0.000170, 0.000024, -170.582650, -70.348161, 123.512578, , , 0.000000, , , 
63886, , 10.075811, -0.644891, -1.695799, -1.240255, 1.228069, 0.275285, 0.200276, 0.093743, 0.002589, -0.926514, 0.418213, -0.038574, 0.100750, -0.006431, -0.017012, 0.999999, 0.001001, 0.000469, 0.000013, -170.438965, -70.400892, 123.481858, , , 0.000000, , , 
63887, , 9.778440, -0.523233, -2.060424, -0.789864, 0.831564, 0.128219, 0.189153, 0.115156, -0.004075, -0.928467, 0.418213, -0.040771, 0.097772, -0.005215, -0.020665, 0.999999, 0.000946, 0.000576, -0.000020, -171.352945, -71.354746, 122.968542, , , 0.000000, , , 
63888, , 9.570738, -0.314542, -2.433382, -0.349363, 0.643217, 0.040409, 0.119103, 0.119095, -0.006022, -0.926270, 0.416260, -0.036621, 0.095693, -0.003134, -0.024393, 1.000000, 0.000596, 0.000595, -0.000030, -171.264211, -71.422720, 122.946919, , , 0.000000, , , 
63889, , 9.399990, -0.135199, -2.590561, -0.029818, 0.459598, -0.072207, 0.071785, 0.106002, -0.006492, -0.926270, 0.416260, -0.036621, 0.093986, -0.001346, -0.025956, 1.000000, 0.000359, 0.000530, -0.000032, -172.090618, -72.281657, 122.423744, , , 0.000000, , , 
63890, , 9.220455, -0.048091, -2.596586, 0.076744, 0.458229, -0.244747, 0.061490, 0.090955, -0.012561, -0.930420, 0.416260, -0.036621, 0.092193, -0.000479, -0.026008, 1.000000, 0.000307, 0.000455, -0.000063, -172.055203, -72.334265, 122.423550, , , 0.000000, , , 
63891, , 9.054220, 0.068010, -2.801930, 0.353515, 0.222475, -0.343798, 0.075062, 0.037351, -0.015568, -0.930420, 0.414062, -0.038818, 0.090537, 0.000684, -0.028036, 1.000000, 0.000375, 0.000187, -0.000078, -172.808338, -72.987006, 122.079199, , , 0.000000, , , 
63892, , 9.169900, 0.331610, -2.891476, 0.595695, 0.350661, -0.216863, 0.066131, -0.023178, -0.017790, -0.926270, 0.414062, -0.036621, 0.091703, 0.003318, -0.028903, 1.000000, 0.000331, -0.000116, -0.000089, -172.808918, -72.975106, 122.119430, , , 0.000000, , , 
63893, , 9.195142, 0.328223, -2.870583, 0.597840, 0.274294, -0.196765, 0.025329, -0.012169, -0.014222, -0.930420, 0.414062, -0.038818, 0.091953, 0.003279, -0.028700, 1.000000, 0.000127, -0.000061, -0.000071, -173.477172, -73.468951, 121.862821, , , 0.000000, , , 
63894, , 9.171743, 0.150977, -2.689357, 0.351864, 0.295593, -0.264645, 0.019953, -0.015375, -0.017770, -0.930420, 0.409912, -0.030518, 0.091720, 0.001504, -0.026886, 1.000000, 0.000100, -0.000077, -0.000089, -173.503181, -73.461353, 121.901877, , , 0.000000, , , 
63895, , 9.226582, -0.110652, -2.636416, 0.113281, 0.115986, -0.217560, 0.031510, -0.010704, -0.025090, -0.928223, 0.409912, -0.036621, 0.092267, -0.001114, -0.026359, 1.000000, 0.000158, -0.000054, -0.000125, -174.192449, -73.833833, 121.917881, , , 0.000000, , , 
63896, , 9.266198, -0.253835, -2.651894, 0.001786, 0.026166, -0.171177, 0.059339, -0.001870, -0.026845, -0.921875, 0.405762, -0.026367, 0.092662, -0.002543, -0.026519, 1.000000, 0.000297, -0.000009, -0.000134, -174.211629, -73.834317, 121.973246, , , 0.000000, , , 
63897, , 9.323233, -0.295518, -2.565966, -0.095136, 0.028043, -0.138787, 0.063935, -0.008021, -0.029941, -0.928223, 0.409912, -0.036621, 0.093233, -0.002961, -0.025657, 1.000000, 0.000320, -0.000040, -0.000150, -174.898525, -74.077791, 122.182922, , , 0.000000, , , 
63898, , 9.464820, -0.359837, -2.264427, -0.345438, 0.251484, -0.083486, 0.048257, -0.005038, -0.040047, -0.926270, 0.407959, -0.028320, 0.094648, -0.003612, -0.022643, 1.000000, 0.000241, -0.000025, -0.000200, -174.951921, -74.076935, 122.267194, , , 0.000000, , , 
63899, , 9.537086, -0.501548, -2.078081, -0.573080, 0.289002, -0.060045, 0.139859, 0.013857, -0.041093, -0.926025, 0.405762, -0.034668, 0.095368, -0.005021, -0.020791, 1.000000, 0.000699, 0.000069, -0.000205, -175.328537, -74.289539, 122.275047, , , 0.000000, , , 
63900, , 9.625940, -0.356758, -1.918162, -0.561543, 0.516959, -0.020713, 0.245473, 0.016354, -0.038089, -0.928223, 0.407959, -0.028320, 0.096257, -0.003562, -0.019194, 0.999999, 0.001227, 0.000082, -0.000190, -175.262554, -74.300651, 122.352596, , , 0.000000, , , 
63901, , 9.890682, -0.275543, -1.836987, -0.572734, 0.653649, 0.213317, 0.189165, 0.012971, -0.030526, -0.926025, 0.405762, -0.034668, 0.098905, -0.002753, -0.018379, 1.000000, 0.000946, 0.000065, -0.000153, -175.572915, -74.499253, 122.407679, , , 0.000000, , , 
63902, , 9.884276, -0.293048, -2.064880, -0.451321, 0.464278, 0.268447, 0.139049, 0.038309, -0.020590, -0.930176, 0.405762, -0.028320, 0.098839, -0.002926, -0.020670, 1.000000, 0.000695, 0.000192, -0.000103, -175.529610, -74.522025, 122.445400, , , 0.000000, , , 
63903, , 9.899834, -0.058232, -2.280244, -0.130898, 0.402663, 0.337699, 0.090139, 0.037201, -0.018375, -0.932373, 0.409912, -0.028320, 0.098994, -0.000581, -0.022821, 1.000000, 0.000451, 0.000186, -0.000092, -175.868620, -74.736697, 122.499575, , , 0.000000, , , 
63904, , 9.936485, 0.053745, -2.301719, -0.032065, 0.457552, 0.376727, 0.007666, 0.032123, -0.016885, -0.930420, 0.412109, -0.034668, 0.099361, 0.000530, -0.023033, 1.000000, 0.000038, 0.000161, -0.000084, -175.894867, -74.755705, 122.531311, , , 0.000000, , , 
63905, , 9.879113, 0.035906, -1.945552, -0.242088, 0.676390, 0.230580, -0.050427, 0.056419, -0.023259, -0.936523, 0.406006, -0.036865, 0.098786, 0.000343, -0.019483, 1.000000, -0.000252, 0.000282, -0.000116, -176.366967, -74.921905, 122.608601, , , 0.000000, , , 
63906, , 9.783766, -0.097900, -1.639554, -0.511266, 0.807174, 0.061869, -0.053792, 0.073450, -0.034118, -0.938721, 0.412109, -0.036621, 0.097831, -0.001000, -0.016431, 1.000000, -0.000269, 0.000367, -0.000171, -176.460598, -74.965061, 122.673611, , , 0.000000, , , 
63907, , 9.701566, -0.158142, -1.416492, -0.650869, 0.889058, -0.069086, -0.052388, 0.068685, -0.031485, -0.932373, 0.406006, -0.041016, 0.097011, -0.001600, -0.014198, 1.000000, -0.000262, 0.000343, -0.000157, -176.618897, -75.235579, 122.428373, , , 0.000000, , , 
63908, , 9.679639, -0.203931, -1.521806, -0.624448, 0.767616, -0.062112, -0.077334, 0.069405, -0.025336, -0.938721, 0.412109, -0.040771, 0.096791, -0.002057, -0.015251, 1.000000, -0.000387, 0.000347, -0.000127, -176.709581, -75.276054, 122.476294, , , 0.000000, , , 
63909, , 9.672262, -0.193881, -1.740199, -0.458308, 0.561422, -0.009969, -0.105279, 0.067323, -0.014029, -0.936768, 0.416260, -0.042969, 0.096717, -0.001955, -0.017434, 1.000000, -0.000526, 0.000337, -0.000070, -176.714810, -75.578589, 121.899123, , , 0.000000, , , 
63910, , 9.650687, -0.240492, -1.845821, -0.432981, 0.439716, -0.003517, -0.097536, 0.069365, -0.004156, -0.938721, 0.416260, -0.042969, 0.096500, -0.002416, -0.018491, 1.000000, -0.000488, 0.000347, -0.000021, -176.771245, -75.618354, 121.899666, , , 0.000000, , , 
63911, , 9.623180, -0.182727, -1.773439, -0.388641, 0.493855, -0.045951, -0.102301, 0.058392, 0.000008, -0.936523, 0.412109, -0.040771, 0.096227, -0.001836, -0.017762, 1.000000, -0.000512, 0.000292, 0.000000, -176.670457, -75.878074, 121.008993, , , 0.000000, , , 
63912, , 9.509282, -0.287547, -1.890455, -0.396127, 0.312629, -0.126187, -0.112135, 0.036575, -0.004723, -0.938965, 0.418457, -0.042969, 0.095089, -0.002888, -0.018920, 1.000000, -0.000561, 0.000183, -0.000024, -176.740559, -75.899127, 121.015013, , , 0.000000, , , 
63913, , 9.518201, -0.372681, -1.936556, -0.417881, 0.201309, -0.103407, -0.106882, 0.017922, -0.009412, -0.942871, 0.416260, -0.042969, 0.095180, -0.003742, -0.019372, 1.000000, -0.000534, 0.000090, -0.000047, -176.721623, -76.133319, 120.201294, , , 0.000000, , , 
63914, , 9.473508, -0.416901, -1.969886, -0.432632, 0.138592, -0.138224, -0.054154, 0.012910, -0.002549, -0.945068, 0.414307, -0.042969, 0.094734, -0.004176, -0.019704, 1.000000, -0.000271, 0.000065, -0.000013, -176.756601, -76.140777, 120.205353, , , 0.000000, , , 
63915, , 9.506872, -0.280504, -1.987685, -0.273907, 0.178881, -0.101706, -0.048428, -0.012835, -0.003814, -0.942871, 0.410156, -0.041016, 0.095070, -0.002812, -0.019870, 1.000000, -0.000242, -0.000064, -0.000019, -176.351911, -76.400909, 119.013958, , , 0.000000, , , 
63916, , 9.614789, -0.327912, -1.856274, -0.397262, 0.282762, -0.027000, -0.077487, -0.001384, -0.008212, -0.942871, 0.410156, -0.045166, 0.096148, -0.003290, -0.018561, 1.000000, -0.000387, -0.000007, -0.000041, -176.415605, -76.400425, 119.033812, , , 0.000000, , , 
63917, , 9.722775, -0.426138, -1.913874, -0.418425, 0.176798, 0.095417, -0.042277, 0.011405, -0.010635, -0.947021, 0.416260, -0.044922, 0.097226, -0.004271, -0.019143, 1.000000, -0.000211, 0.000057, -0.000053, -175.877157, -76.684315, 117.981381, , , 0.000000, , , 
63918, , 9.831449, -0.316059, -1.990789, -0.296754, 0.191032, 0.217067, -0.008912, 0.040391, -0.007643, -0.936523, 0.412109, -0.044922, 0.098310, -0.003165, -0.019928, 1.000000, -0.000045, 0.000202, -0.000038, -175.893493, -76.707749, 117.992931, , , 0.000000, , , 
63919, , 9.883259, -0.083958, -1.878828, -0.117181, 0.382791, 0.239953, -0.047669, 0.050240, -0.010940, -0.940674, 0.407959, -0.045166, 0.098828, -0.000849, -0.018813, 1.000000, -0.000238, 0.000251, -0.000055, -175.422799, -76.998861, 116.658259, , , 0.000000, , , 
63920, , 9.868432, -0.121081, -1.731488, -0.221650, 0.477485, 0.193388, -0.102473, 0.054775, -0.013486, -0.938721, 0.410156, -0.047119, 0.098679, -0.001226, -0.017341, 1.000000, -0.000512, 0.000274, -0.000067, -175.503849, -77.030832, 116.681208, , , 0.000000, , , 
63921, , 9.843224, -0.075688, -1.612533, -0.196973, 0.557822, 0.144475, -0.078050, 0.049533, -0.005992, -0.936523, 0.412109, -0.044922, 0.098428, -0.000766, -0.016149, 1.000000, -0.000390, 0.000248, -0.000030, -175.071187, -77.327573, 115.644146, , , 0.000000, , , 
63922, , 9.868523, -0.059941, -1.555133, -0.213654, 0.613931, 0.156626, -0.081155, 0.045812, -0.007503, -0.942871, 0.416260, -0.049072, 0.098682, -0.000609, -0.015574, 1.000000, -0.000406, 0.000229, -0.000038, -175.126558, -77.354209, 115.653285, , , 0.000000, , , 
63923, , 9.835337, -0.227117, -1.693213, -0.249854, 0.376186, 0.159698, -0.038391, 0.065968, 0.005114, -0.942871, 0.410156, -0.045166, 0.098348, -0.002272, -0.016964, 1.000000, -0.000192, 0.000330, 0.000026, -174.766124, -77.613632, 114.424328, , , 0.000000, , , 
63924, , 9.783677, -0.236071, -1.861955, -0.167274, 0.211960, 0.145727, -0.009152, 0.089383, 0.005384, -0.940674, 0.412109, -0.047119, 0.097828, -0.002359, -0.018663, 1.000000, -0.000046, 0.000447, 0.000027, -174.735626, -77.664503, 114.387799, , , 0.000000, , , 
63925, , 9.759226, -0.276531, -2.089554, -0.058678, -0.032812, 0.171333, -0.030539, 0.100226, 0.001799, -0.942627, 0.406006, -0.047119, 0.097582, -0.002768, -0.020944, 1.000000, -0.000153, 0.000501, 0.000009, -174.273054, -77.885036, 113.577191, , , 0.000000, , , 
63926, , 9.695991, -0.398147, -2.309642, -0.049048, -0.301989, 0.157848, -0.050684, 0.128099, -0.001765, -0.938721, 0.412109, -0.045166, 0.096945, -0.003988, -0.023158, 1.000000, -0.000253, 0.000640, -0.000009, -174.272291, -77.958338, 113.546782, , , 0.000000, , , 
63927, , 9.612574, -0.270335, -2.233227, 0.053882, -0.213157, 0.057145, -0.039791, 0.144196, -0.011857, -0.942627, 0.406006, -0.047119, 0.096109, -0.002713, -0.022401, 1.000000, -0.000199, 0.000721, -0.000059, -173.989519, -78.131914, 113.273181, , , 0.000000, , , 
63928, , 9.560750, -0.176442, -2.015562, 0.039934, -0.004948, -0.040281, -0.076683, 0.139316, -0.016169, -0.938477, 0.403809, -0.049316, 0.095593, -0.001780, -0.020222, 1.000000, -0.000383, 0.000697, -0.000081, -174.037579, -78.212441, 113.277463, , , 0.000000, , , 
63929, , 9.514020, -0.344309, -1.768378, -0.203931, 0.091661, -0.132177, -0.075370, 0.114244, -0.019512, -0.938477, 0.410156, -0.049316, 0.095130, -0.003459, -0.017737, 1.000000, -0.000377, 0.000571, -0.000098, -173.828946, -78.373050, 113.247050, , , 0.000000, , , 
63930, , 9.592117, -0.341222, -1.635499, -0.269016, 0.210467, -0.082151, -0.038747, 0.102779, -0.018410, -0.938477, 0.407959, -0.047119, 0.095912, -0.003424, -0.016404, 1.000000, -0.000194, 0.000514, -0.000092, -173.871762, -78.432912, 113.268168, , , 0.000000, , , 
63931, , 9.712592, -0.129474, -1.879403, 0.028318, 0.115009, 0.080205, -0.061363, 0.099270, -0.013041, -0.934326, 0.406006, -0.053467, 0.097116, -0.001307, -0.018842, 1.000000, -0.000307, 0.000496, -0.000065, -173.903308, -78.513158, 113.341903, , , 0.000000, , , 
63932, , 9.673188, -0.024010, -2.167729, 0.265922, -0.097640, 0.096396, -0.117498, 0.130176, -0.005827, -0.936279, 0.406006, -0.051514, 0.096718, -0.000256, -0.021740, 1.000000, -0.000587, 0.000651, -0.000029, -173.948364, -78.587843, 113.319250, , , 0.000000, , , 
63933, , 9.622002, 0.005071, -2.272033, 0.351506, -0.206427, 0.065516, -0.131671, 0.132051, 0.002273, -0.932373, 0.412109, -0.053467, 0.096205, 0.000037, -0.022784, 1.000000, -0.000658, 0.000660, 0.000011, -174.051544, -78.730040, 113.291774, , , 0.000000, , , 
63934, , 9.840942, 0.055449, -2.254882, 0.375618, -0.141500, 0.275453, -0.075146, 0.155168, 0.005593, -0.934570, 0.412109, -0.057617, 0.098392, 0.000549, -0.022625, 1.000000, -0.000376, 0.000776, 0.000028, -174.032509, -78.818322, 113.228548, , , 0.000000, , , 
63935, , 9.848924, 0.045557, -2.012850, 0.256978, 0.039235, 0.236558, -0.053375, 0.194397, 0.006182, -0.930176, 0.407959, -0.057617, 0.098470, 0.000453, -0.020224, 0.999999, -0.000267, 0.000972, 0.000031, -174.087642, -78.957372, 112.982620, , , 0.000000, , , 
63936, , 9.807126, -0.168891, -1.694173, -0.069781, 0.183528, 0.139190, -0.037832, 0.226573, 0.001569, -0.929932, 0.401855, -0.053467, 0.098052, -0.001691, -0.017053, 0.999999, -0.000189, 0.001133, 0.000008, -174.035614, -79.086622, 112.907631, , , 0.000000, , , 
63937, , 9.715396, -0.405684, -1.680789, -0.274100, 0.037474, 0.051488, 0.010607, 0.254733, -0.006152, -0.930176, 0.401855, -0.051514, 0.097132, -0.004059, -0.016932, 0.999999, 0.000053, 0.001274, -0.000031, -174.277104, -79.246207, 113.238439, , , 0.000000, , , 
63938, , 9.753736, -0.489744, -1.704976, -0.326821, -0.040057, 0.095576, 0.061251, 0.263284, -0.013212, -0.929932, 0.397705, -0.062012, 0.097514, -0.004899, -0.017180, 0.999999, 0.000306, 0.001316, -0.000066, -174.201925, -79.397288, 113.197741, , , 0.000000, , , 
63939, , 9.689545, -0.542177, -2.070481, -0.187669, -0.418760, 0.099804, 0.057669, 0.267017, -0.018149, -0.927979, 0.401855, -0.062012, 0.096867, -0.005425, -0.020836, 0.999999, 0.000288, 0.001335, -0.000091, -174.460757, -79.550704, 113.808194, , , 0.000000, , , 
63940, , 9.575807, -0.359176, -2.294942, 0.101235, -0.563976, 0.024155, 0.034790, 0.266323, -0.014799, -0.932129, 0.401855, -0.062012, 0.095727, -0.003595, -0.023078, 0.999999, 0.000174, 0.001332, -0.000074, -174.406915, -79.703600, 113.773802, , , 0.000000, , , 
63941, , 9.415063, 0.021263, -2.238830, 0.422730, -0.377688, -0.151692, -0.015237, 0.245230, -0.007468, -0.938232, 0.399902, -0.068115, 0.094123, 0.000207, -0.022504, 0.999999, -0.000076, 0.001226, -0.000037, -174.601972, -79.829620, 114.145131, , , 0.000000, , , 
63942, , 9.406787, 0.333420, -1.778865, 0.481149, 0.148818, -0.246628, -0.075896, 0.201456, 0.008830, -0.933838, 0.391602, -0.060059, 0.094050, 0.003332, -0.017885, 0.999999, -0.000379, 0.001007, 0.000044, -174.557339, -79.944211, 114.055685, , , 0.000000, , , 
63943, , 9.785594, 0.247471, -1.287311, 0.143181, 0.568600, 0.042892, -0.061482, 0.178224, 0.012178, -0.935791, 0.383301, -0.055908, 0.097844, 0.002477, -0.012961, 1.000000, -0.000307, 0.000891, 0.000061, -174.657185, -80.057453, 114.404451, , , 0.000000, , , 
63944, , 10.048898, 0.105747, -1.107394, -0.074890, 0.675190, 0.274746, 0.023238, 0.259488, 0.020557, -0.931396, 0.381104, -0.062256, 0.100474, 0.001069, -0.011204, 0.999999, 0.000116, 0.001297, 0.000103, -174.498273, -80.204440, 114.256699, , , 0.000000, , , 
63945, , 10.084164, 0.248809, -1.038439, 0.012431, 0.774769, 0.298203, 0.071000, 0.337832, 0.026545, -0.935303, 0.372803, -0.064453, 0.100824, 0.002505, -0.010554, 0.999999, 0.000355, 0.001689, 0.000133, -174.824428, -80.421703, 114.975989, , , 0.000000, , , 
63946, , 10.050771, 0.167180, -1.199090, 0.045610, 0.561715, 0.295034, 0.019524, 0.396891, 0.038804, -0.935303, 0.375000, -0.066406, 0.100483, 0.001692, -0.012190, 0.999998, 0.000098, 0.001984, 0.000194, -174.559812, -80.645971, 114.719013, , , 0.000000, , , 
63947, , 9.957360, -0.010395, -1.406007, 0.014048, 0.228571, 0.240839, 0.005813, 0.424495, 0.041331, -0.937500, 0.377197, -0.072754, 0.099543, -0.000083, -0.014271, 0.999998, 0.000029, 0.002122, 0.000207, -174.941901, -80.963568, 115.168048, , , 0.000000, , , 
63948, , 9.721942, -0.008119, -1.588477, 0.146932, 0.006627, 0.037069, -0.014363, 0.412961, 0.045130, -0.935547, 0.379150, -0.076904, 0.097186, -0.000060, -0.016085, 0.999998, -0.000072, 0.002065, 0.000226, -174.659220, -81.196572, 114.873454, , , 0.000000, , , 
63949, , 9.440095, -0.080566, -1.517304, 0.083525, -0.052935, -0.251609, -0.082189, 0.377943, 0.040060, -0.929199, 0.379150, -0.074707, 0.094372, -0.000793, -0.015351, 0.999998, -0.000411, 0.001890, 0.000200, -174.852319, -81.467867, 114.984147, , , 0.000000, , , 
63950, , 9.199640, -0.176801, -1.156885, -0.146043, 0.148436, -0.541248, -0.102691, 0.297402, 0.043299, -0.941650, 0.379150, -0.083252, 0.091979, -0.001754, -0.011705, 0.999999, -0.000513, 0.001487, 0.000216, -174.652997, -81.634871, 114.722982, , , 0.000000, , , 
63951, , 9.323684, -0.172707, -1.105623, -0.163761, 0.185669, -0.425356, -0.108104, 0.219862, 0.049201, -0.937500, 0.379150, -0.079102, 0.093225, -0.001710, -0.011158, 0.999999, -0.000541, 0.001099, 0.000246, -174.664768, -81.783251, 114.639345, , , 0.000000, , , 
63952, , 9.466215, -0.093936, -1.137794, -0.074921, 0.199687, -0.280264, -0.108277, 0.221336, 0.053741, -0.944092, 0.385498, -0.078857, 0.094650, -0.000920, -0.011482, 0.999999, -0.000541, 0.001107, 0.000269, -174.443896, -81.906085, 114.353339, , , 0.000000, , , 
63953, , 9.579671, 0.041288, -1.202640, 0.082544, 0.205790, -0.160282, -0.075410, 0.255103, 0.056460, -0.937744, 0.387451, -0.083008, 0.095781, 0.000435, -0.012149, 0.999999, -0.000377, 0.001276, 0.000282, -174.211427, -82.060447, 114.057801, , , 0.000000, , , 
63954, , 9.600247, -0.097427, -1.238738, -0.004243, 0.088121, -0.132767, -0.019512, 0.286783, 0.058145, -0.944092, 0.391602, -0.091309, 0.095985, -0.000948, -0.012525, 0.999999, -0.000098, 0.001434, 0.000291, -173.875102, -82.219901, 113.706775, , , 0.000000, , , 
63955, , 9.608702, -0.162853, -1.177294, -0.072352, 0.087514, -0.131430, 0.075833, 0.279084, 0.052955, -0.946289, 0.393799, -0.099609, 0.096071, -0.001599, -0.011908, 0.999999, 0.000379, 0.001395, 0.000265, -173.458872, -82.382955, 113.313200, , , 0.000000, , , 
63956, , 9.732657, -0.161319, -1.121434, -0.087535, 0.130503, -0.015571, 0.042478, 0.273212, 0.041813, -0.944336, 0.402100, -0.103760, 0.097311, -0.001590, -0.011348, 0.999999, 0.000212, 0.001366, 0.000209, -173.133524, -82.535135, 113.009336, , , 0.000000, , , 
63957, , 9.605104, -0.222896, -1.317554, -0.020115, -0.104702, -0.115665, -0.021954, 0.237478, 0.037002, -0.942383, 0.404053, -0.101562, 0.096036, -0.002213, -0.013289, 0.999999, -0.000110, 0.001187, 0.000185, -172.809403, -82.677440, 112.659393, , , 0.000000, , , 
63958, , 9.290368, 0.001705, -1.341959, 0.215415, -0.067557, -0.428616, -0.009071, 0.200631, 0.043170, -0.944824, 0.418701, -0.103516, 0.092890, 0.000036, -0.013513, 0.999999, -0.000045, 0.001003, 0.000216, -172.524492, -82.787840, 112.366713, , , 0.000000, , , 
63959, , 8.916304, 0.216313, -1.176150, 0.348317, 0.127959, -0.824201, -0.091741, 0.082006, 0.045272, -0.945068, 0.422607, -0.103516, 0.089158, 0.002178, -0.011799, 1.000000, -0.000459, 0.000410, 0.000226, -172.271629, -82.836087, 112.036879, , , 0.000000, , , 
63960, , 9.001361, 0.023128, -0.998164, 0.090654, 0.195704, -0.758692, -0.198622, -0.068282, 0.038180, -0.947266, 0.427002, -0.105469, 0.090017, 0.000239, -0.009951, 0.999999, -0.000993, -0.000341, 0.000191, -172.272507, -82.793930, 111.922834, , , 0.000000, , , 
63961, , 9.508343, -0.395642, -0.935401, -0.330468, 0.111565, -0.256620, -0.181076, -0.146422, 0.036608, -0.943115, 0.426758, -0.105469, 0.095091, -0.003947, -0.009281, 0.999999, -0.000905, -0.000732, 0.000183, -172.255720, -82.713688, 111.768865, , , 0.000000, , , 
63962, , 9.994144, -0.426706, -1.273941, -0.218567, -0.127413, 0.268181, -0.033079, -0.081817, 0.034005, -0.945312, 0.430908, -0.096924, 0.099947, -0.004252, -0.012698, 1.000000, -0.000165, -0.000409, 0.000170, -172.190339, -82.664151, 111.683606, , , 0.000000, , , 
63963, , 10.010888, 0.057852, -1.191470, 0.164723, 0.188637, 0.265909, 0.014546, -0.000532, 0.041647, -0.945312, 0.428955, -0.096924, 0.100109, 0.000600, -0.011914, 1.000000, 0.000073, -0.000003, 0.000208, -171.955892, -82.665958, 111.419197, , , 0.000000, , , 
63964, , 9.847685, 0.165520, -1.112060, 0.230761, 0.291721, 0.091989, -0.072663, 0.017021, 0.043554, -0.941162, 0.435059, -0.094971, 0.098476, 0.001673, -0.011130, 1.000000, -0.000363, 0.000085, 0.000218, -171.811214, -82.671641, 111.231112, , , 0.000000, , , 
